name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"754,603,401","879,077,868","499,858,183","1,558,378,034","771,115,804","1,333,447,226"
EnterpriseValue,"7,677,575,401","7,683,856,868","7,343,605,183","8,342,438,034","7,224,867,804","8,014,115,226"
PsRatio,"0.353","0.346","0.197","0.758","0.372","0.413"
EnterprisesValueRevenueRatio,"3.609","3.612","3.646","4.717","3.896","2.986"
EnterprisesValueEBITDARatio,"15.189","15.202","13.954","25.551","59.294","18.025"
