name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,940,125,072","1,428,564,072","1,569,093,369","2,358,455,674","1,243,717,580","1,079,546,493","1,459,739,188","1,717,802,527","2,619,320,571","2,473,846,887","2,461,686,931","1,944,477,594"
EnterpriseValue,"1,716,263,072","1,330,916,072","1,360,140,369","1,938,854,674","756,224,580","855,576,493","1,004,267,188","1,367,313,527","2,220,438,571","2,134,845,720","2,135,934,470","1,890,721,539"
PeRatio,"39.92","230.182","25.058","23.275","19.168","13.331","14.85","22.635","33.129","58.878","95.018",
ForwardPeRatio,"10.65","10.965","11.628","13.351","13.85","9.074","9.542","15.038","17.825","26.882","42.194","58.14"
PegRatio,,"0.979","0.829","1.352",,,"1.976","1.789","0.58",,,
PsRatio,"1.085","0.774","0.783","1.097","0.62","0.503","0.669","0.802","1.648","2.12","2.824","3.655"
PbRatio,"1.797","1.421","1.425","2.113","1.209","1.098","1.49","2.159","4.579","5.619","6.18","22.292"
EnterprisesValueRevenueRatio,"0.88","0.683","0.674","0.86","0.365","0.378","0.437","0.595","1.234","1.613","2.161","3.208"
EnterprisesValueEBITDARatio,"11.495","8.914","6.999","7.849","3.503","3.651","3.928","5.823","12.046","17.875","21.702","87.142"
