name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
MarketCap,"8,831,367,257","13,368,722,454","6,648,126,870","8,591,032,290","7,399,622,300","2,040,751,360","1,475,982,367","1,457,175,647","1,211,902,200","1,159,508,100","1,602,448,680"
EnterpriseValue,"9,601,100,257","14,132,786,454","7,530,204,870","9,750,797,290","8,274,955,300","3,287,573,360","2,055,165,367","2,107,479,647","1,885,727,200","1,937,504,100","2,252,589,680"
PeRatio,"18.108","27.34","15.146","42.131","41.69",,"23.216","33.636","44.694",,"255.522"
ForwardPeRatio,"16.287","24.45","15.152","23.31",,,"21.459","25.907","27.027","16.695","25.707"
PegRatio,"0.957","1.438",,,,,,,,,
PsRatio,"3.063","4.839","2.187","3.421","3.81","1.142","1.085","1.102","0.958","0.927","1.38"
PbRatio,"5.989","11.129","6.054","10.816","9.759","4.033","7.521","12.289","34.489",,"91.038"
EnterprisesValueRevenueRatio,"3.295","4.98","2.405","3.847","4.333","2.087","1.508","1.591","1.498","1.642","1.952"
EnterprisesValueEBITDARatio,"10.721","15.873","9.096","19.071","17.396","117.258","10.843","14.189","18.423","17.715","42.663"
