name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990
MarketCap,"5,445,778,284","4,992,222,119","6,026,619,240","4,798,774,840","4,888,313,080","3,822,422,460","2,488,121,314","2,574,574,028","3,902,063,550","2,280,358,300","2,098,207,100","1,231,065,720","1,464,459,974","1,525,484,823","1,444,003,920","550,828,670","245,306,663","510,041,280","679,750,636","736,199,680","385,131,120","639,714,100","168,359,610","1,565,813,730","1,190,578,500","1,204,189,750","383,156,625","682,678,125","802,141,500","1,155,146,913","1,030,098,000","934,329,000","611,056,500","348,266,250","297,770,125","176,783,125"
EnterpriseValue,"5,120,126,284","4,633,770,119","5,720,978,240","4,779,483,840","4,661,852,080","3,614,879,460","2,097,142,314","2,183,595,028","3,619,346,550","2,214,077,300","2,125,978,100","1,106,530,720","1,339,924,974","1,329,206,823","1,247,725,920","449,161,670","128,701,663","322,543,280","415,583,636","511,434,680","226,511,120","481,094,100","68,910,610","1,429,265,730","930,114,500","1,375,452,750","585,456,625","703,078,125","1,047,841,500","1,111,846,913","960,898,000","776,529,000","603,856,500","332,866,250","285,670,125","153,983,125"
PeRatio,"17.429","29.291","19.325","19.719","25.16","25.438","27.142","14.668","16.765","18.296","46.194","10.741","9.722","10.128","7.457","14.22","75.2",,"18.238","13.677",,"14.037",,,"5.297",,,"19.471",,"17.368","17.708","24.627","31.098","23.323","16.354","14.137"
ForwardPeRatio,"15.267","16.892","17.065","14.451","17.271","18.083","24.45","10.132","13.333","12.87","20.921","9.881","6.631","15.015","14.065",,,,,,,,,,,,,,,,,,,,,
PegRatio,,"8.452","8.539","7.222","8.634","1.205","1.631","0.507","0.667","0.643","1.046","0.494","0.332","0.751","0.562",,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.992","2.916","3.128","3.181","3.77","3.187","2.114","1.737","2.782","2.018","2.661","1.704","2.19","4.045","4.103","2.492","1.415","3.25","3.757","3.843","1.965","3.305","0.64","2.745","1.565","1.99","0.641","0.745","0.86","1.044","1.223","1.694","1.806","2.12","2.359","2.569"
PbRatio,"2.824","2.749","3.511","3.071","3.491","3.034","2.195","2.078","3.534","2.652","2.941","1.97","2.601","3.75","3.294","2.52","1.419","2.117","2.301","2.784","1.89","2.988","1.03","3.64","2.833",,,"1.496","1.985","2.246","2.458","2.768","4.285","3.647","4.484","3.769"
EnterprisesValueRevenueRatio,"2.685","2.589","2.84","3.015","3.441","2.91","1.68","1.403","2.508","1.857","2.621","1.434","1.878","3.261","3.376","2.033","0.737","1.773","2.298","2.64","1.162","2.45","0.263","2.678","1.259","2.437","0.932","0.737","1.142","0.937","1.081","1.427","1.702","1.94","2.179","2.245"
EnterprisesValueEBITDARatio,"10.689","15.357","11.642","13.798","16.705","14.359","10.897","5.997","10.122","9.058","18.998","6.038","6.57","16.352","14.263","13.869","9.514","54.938","13.324","10.407","-26.138","6.276","-0.502","-9.079","10.328","30.434","-1.842","5.679","21.428","7.605","8.109","11.748","12.986","11.246","9.619","7.738"
