name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"9,446,267,072","8,131,880,473","7,179,935,199","8,022,440,000","8,897,850,000","7,376,556,000","5,917,003,000","5,374,711,479","4,604,687,883","4,540,625,000","4,144,080,000","4,434,774,000","3,144,748,000","3,446,884,316","3,177,676,000","2,405,302,000","2,379,088,415","2,790,062,000","2,042,784,000","1,821,780,000","1,887,073,741","1,415,448,255","1,122,490,875","1,255,740,867","1,044,975,557","911,133,000","1,013,074,300","999,000,000","632,737,500","669,964,800","515,027,500","333,639,250"
EnterpriseValue,"10,407,299,072","9,190,950,473","8,289,539,199","9,065,965,000","9,927,394,000","8,347,627,000","6,974,633,000","5,873,815,479","5,090,728,883","4,875,992,000","4,398,799,000","4,619,818,000","3,342,507,000","3,477,076,316","3,155,588,000","2,410,309,000","2,478,523,415","2,839,193,000","2,180,984,000","1,887,044,000","1,922,578,741","1,472,372,255","1,259,189,875","1,460,282,867","1,284,564,557","1,149,433,000","1,105,974,300","1,054,900,000","706,637,500","727,764,800","615,527,500","431,539,250"
PeRatio,"33.668","29.363","30.893","34.599","43.457","32.569","29.863","25.302","23.847","23.82","24.305","27.124","20.05","19.613","19.181","19.966","16.165","20.979","21.314","18.982","21.028","18.056","17.165","21.758","16.319","15.802","17.008","21.765","16.866","19.672","18.196","15.485"
ForwardPeRatio,"28.409","25.84","27.322","26.81","32.154","24.213",,"23.31","21.787","21.882","20.534","20.161","15.408","17.212","17.391",,"25",,,,,,,,,,,,,,,
PegRatio,"3.404","1.873","2.119","1.891","2.598","2.459",,"2.41","2.57","1.893","1.702","1.603","1.522","1.665","1.629",,"2.856",,,,,,,,,,,,,,,
PsRatio,"2.745","2.395","2.204","2.62","3.187","2.654","2.251","2.339","2.034","1.991","1.72","1.881","1.4","1.562","1.599","1.354","1.2","1.548","1.397","1.373","1.513","1.291","1.234","1.435","1.21","1.112","1.449","1.544","1.027","1.246","1.007","0.805"
PbRatio,"4.095","3.697","3.825","4.097","5.057","4.748","4.252","4.035","3.547","3.916","2.938","3.037","2.279","2.574","2.485","1.92","2.104","2.493","2.283","2.261","2.161","1.808","1.888","2.676","2.582","2.168","2.438","2.92","1.885","2.196","2.297","1.752"
EnterprisesValueRevenueRatio,"2.984","2.635","2.495","2.809","3.389","2.919","2.523","2.379","2.184","2.104","1.693","1.833","1.434","1.488","1.52","1.309","1.196","1.5","1.362","1.367","1.483","1.321","1.359","1.637","1.454","1.378","1.55","1.61","1.148","1.305","1.298","1.049"
EnterprisesValueEBITDARatio,"15.678","13.845","13.606","15.45","17.897","14.591","14.827","12.024","10.819","10.417","9.572","10.624","8.412","8.153","7.855","7.226","6.582","8.279","7.896","7.577","8.168","7.018","7.026","8.323","6.95","6.489","7.393","8.184","6.321","7.073","7.067","5.895"
