name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"26,086,687,598","25,432,952,528","26,756,179,980","26,551,360,000","31,989,084,000","30,834,080,000","21,158,880,000","24,432,426,080","20,670,915,211","20,794,993,000","19,247,374,000","15,823,662,000","11,438,856,000","9,571,633,844","10,499,808,000","12,070,262,000","9,077,140,822","15,406,335,000","18,560,384,000","16,711,632,000","19,669,460,000","17,064,960,000","8,104,704,000","5,921,706,000"
EnterpriseValue,"31,583,487,598","30,815,952,528","32,104,879,980","33,144,960,000","39,308,084,000","38,659,080,000","29,814,980,000","34,351,226,080","31,764,215,211","30,899,393,000","19,176,674,000","16,003,862,000","11,669,956,000","10,137,233,844","10,707,908,000","12,439,762,000","9,324,640,822","15,046,735,000","18,385,684,000","16,705,632,000","20,166,360,000","18,096,560,000","8,245,704,000","6,267,206,000"
PeRatio,"26.066","53.85","82.792","32.326",,,"12.075","37.709","56.393","102.59","24.391","23.592","15.538","15.994","18.074","17.804","10.866","20.291","24.571","22.939","36.584","51.014","31.695","39.662"
ForwardPeRatio,"15.823","15.291","18.149","15.898","19.493","18.051","13.228","14.327","11.891","13.661","17.361","14.556","11.429","10.225","11.534",,,,,,,,,
PegRatio,"2.46","2.377","1.072","1.909","39.781","2.878","2.691","2.019","1.575","1.72","1.727","1.857","1.684","0.975","1.109",,,,,,,,,
PsRatio,"3.607","3.515","3.392","3.38","4.516","3.864","2.67","3.161","2.755","3.524","4.159","3.51","2.624","2.336","2.558","3.115","2.239","4.031","5.692","5.197","6.66","7.821","5.954","5.035"
PbRatio,"2.09","2.033","2.176","2.089","2.694","2.552","1.732","2.34","2.124","2.081","2.943","2.579","1.95","1.695","1.819","2.141","1.606","2.827","3.864","3.708","4.989","5.429","22.126","75.244"
EnterprisesValueRevenueRatio,"4.271","4.168","4.626","4.855","6.415","4.843","3.758","4.402","4.142","5.152","4.103","3.461","2.61","2.277","2.537","3.037","2.263","3.861","5.26","5.084","6.765","9.519","6.008","5.318"
EnterprisesValueEBITDARatio,"14.226","13.88","21.479","20.148","39.101","18.075","28.162","18.542","17.707","26.818","13.913","11.139","8.183","7.272","8.494","8.449","6.504","10.881","13.433","12.877","19.663","28.065","19.347","23.067"
