name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"6,402,766,474","5,732,379,448","3,288,319,825","4,259,304,369","3,321,082,844","2,313,909,090","1,796,157,110","2,016,327,902","585,805,476","515,590,736","624,513,600","737,657,610"
EnterpriseValue,"7,706,299,474","7,197,046,448","5,780,553,825","7,189,108,369","6,033,508,844","4,250,461,090","2,870,247,110","3,213,766,902","2,107,230,476","2,057,028,736","2,164,069,600","1,790,325,610"
PeRatio,"8.619","6.753","3.481","9.348","15.359","11.268","7.99","13.372","12.038","9.938","8.953","7.448"
ForwardPeRatio,"8.446","8.306","6.321","4.836","6.406","7.806","6.309","10.638","10.132","7.077","10.03","13.967"
PegRatio,,,,,,,"0.76",,"0.654",,"1.091","1.2"
PsRatio,"0.893","0.746","0.442","0.693","0.522","0.503","0.459","0.782","0.703","0.649","0.845","1.319"
PbRatio,"1.205","1.108","0.747","1.155","0.971","0.933","0.77","2.13","4.363","3.757","5.076","3.952"
EnterprisesValueRevenueRatio,"1.039","0.97","0.703","0.958","0.984","0.893","0.679","0.827","0.594","0.691","0.799","0.934"
EnterprisesValueEBITDARatio,"6.894","6.439","3.898","7.818","11.849","11.637","8.256","9.119","6.534","7.396","6.757","8.338"
