name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"935,132,255","1,027,950,267","924,627,201","1,200,013,500","1,256,246,880","1,434,238,080","1,764,160,100","1,532,739,249","1,163,426,001","1,209,812,820","1,645,574,250","3,975,545,400","2,187,948,960","1,881,333,264","1,778,716,500","716,628,100","651,416,640","1,191,177,000","1,857,971,720","210,447,620","167,274,085"
EnterpriseValue,"1,190,695,255","1,296,835,267","1,167,239,201","1,457,193,500","1,160,403,880","1,525,681,080","2,089,682,100","1,967,996,249","1,737,460,001","1,747,705,820","2,087,572,250","3,756,892,400","2,111,959,960","1,788,773,264","1,641,857,500","734,197,100","623,747,640","1,064,897,000","1,635,825,720","40,300,620","-85,466,915"
PeRatio,"6.723","21.387","4.003","5.529","6.354","4.227","10.325","15.944","30.571",,,,,,,,,,,,
ForwardPeRatio,,,,,,,,"6.278","8.17","23.981",,,,,,,,,,,
PsRatio,"4.139","4.947","3.256","4.71","4.364","6.06","7.996","9.615","10.674","31.602","549.051","396.986","14.893","68.096","74.59","33.797","32.933","53.618","102.71","105.873","66.64"
PbRatio,"1.385","1.638","1.429","2.979","2.587","5.371",,,,,,"12.045","14.113",,,,,,"19.759","10.202","4.976"
EnterprisesValueRevenueRatio,"3.835","4.177","3.523","3.719","3.445","5.845","8.006","9.06","13.008","32.396","247.548","828.97","376.262","72.975","67.781","30.122","27.007","48.4","83.516","3.343","-9.56"
EnterprisesValueEBITDARatio,"5.066","5.518","3.786","3.138","3.003","5.748","8.423","10.258","13.789","37.204","-85.336","-210.742","-98.529","-17.582","-22.969","-9.832","-7.717","-6.473","-9.349","-0.277","0.867"
