name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"2,905,202,416","5,140,487,603","2,577,941,424","3,758,036,301","8,534,235,237","6,642,677,334","2,326,112,663","3,739,831,730","3,492,923,318","3,634,114,726","3,176,502,759","2,276,654,423","341,004,104","57,024,992","47,220,673","50,598,397","33,460,086","409,981,756","263,176,792","165,929,829","114,045,172"
EnterpriseValue,"2,389,242,416","4,851,701,603","2,204,362,424","3,283,572,301","7,938,994,237","5,969,098,334","2,111,976,663","3,373,206,730","2,904,064,318","3,393,423,726","2,838,703,759","2,253,599,423","317,949,104","20,911,992","10,243,673","4,001,397","-25,397,914","285,257,756","170,565,792","105,051,829","80,648,172"
PeRatio,"22.385",,,,,,,,,,,,,"2.571","3.077",,,,,,
ForwardPeRatio,"24.272","43.478",,,,,,,,,,,,,,,,,,,
PsRatio,"3.115","8.082","5.04","7.85","19.92","20.153","9.703","39.332","593.561","38,621.156","27,865.14","1,312.126","52.229","1.433","1.103","7.731","21.007","51.593","29.73","24.108","15.223"
PbRatio,"5.033","14.234","6.061","6.628","13.032","9.637","10.41","9.928","6.055","15.985","9.612","12.595","4.013","2.03","1.591","4.177","0.631","3.598","3.357","4.709","3.734"
EnterprisesValueRevenueRatio,"2.571","7.678","4.31","6.922","18.944","19.876","10.164","36.154","539.188","36,885.041","26,043.154","1,514.516","64.795","0.567","0.243","0.625","21.044","37.758","19.375","10.947","17.516"
EnterprisesValueEBITDARatio,"19.184","-71.531","-9.949","-19.651","-27.988","-24.486","-8.64","-11.644","-10.717","-20.696","-30.516","-58.967","-15.303","1.737","0.652","-0.09","0.385","-4.609","-3.477","-3.02","-3.253"
