name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"4,571,630,394","5,487,497,195","4,412,425,834","6,712,974,274","4,470,029,764","1,961,171,631","1,580,738,692","897,274,265","562,589,636","719,464,248","531,185,888"
EnterpriseValue,"4,551,091,394","5,495,123,195","4,353,173,834","6,523,526,274","4,272,337,764","1,794,454,631","1,502,464,692","839,416,265","530,270,636","661,292,248","520,915,888"
PsRatio,"7.172","8.998","8.574","15.827","12.985","6.807","6.591","4.426","3.212","5.285","4.008"
PbRatio,,,,"95.656","56.228","27.963",,,"1,315.92","22.376","559.732"
EnterprisesValueRevenueRatio,"7.224","8.722","8.093","14.716","12.151","6.024","6.149","4.038","2.968","4.552","4.622"
EnterprisesValueEBITDARatio,"-76.722","-92.637","-59.841","-328.79","-140.403","-47.892","-33.98","-21.538","-13.86","-17.887","-14.798"
