name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,520,386,464","1,761,898,685","1,971,500,618","1,566,200,973"
EnterpriseValue,"1,570,628,464","1,641,414,685","1,912,202,618","1,566,200,973"
PeRatio,"92.429","796",,
ForwardPeRatio,"10.515","10.616","24.814",
PegRatio,"0.877",,,
PsRatio,"0.879","1.188","1.611",
PbRatio,"1.025","1.372","1.562",
EnterprisesValueRevenueRatio,"0.933","1.127","1.562","1.897"
EnterprisesValueEBITDARatio,"5.943","8.221","21.473","91.929"
