name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"1,916,295,271","1,925,619,738","1,760,416,092","2,926,303,587","2,456,658,040","3,498,301,670","3,689,112,591","2,562,854,030","2,143,749,151","2,010,018,314","3,264,985,338","1,959,708,157","1,408,062,579","976,217,655","809,035,923","445,922,600"
EnterpriseValue,"4,373,242,271","4,430,756,738","4,309,055,092","5,455,416,587","4,861,552,040","5,698,475,670","5,004,449,591","3,421,700,030","3,226,373,151","3,105,902,314","3,743,053,338","2,406,643,157","1,790,760,579","1,377,733,655","731,062,923","126,803,600"
PeRatio,"11.286",,,,,,"18.265","29.268","44.403","33.357","68.104","109.857","165",,,
ForwardPeRatio,"24.57",,"30.769",,,"192.308",,"37.594",,,"38.61","26.385","30.96","40.816","104.167",
PegRatio,,,,,,,,,,,"4.327","2.954","3.472","3.401","8.684",
PsRatio,"1.367","1.411","1.328","5.224","3.283","2.199","2.538","3.335","2.652","2.758","5.154","4.028","3.395","3.651","10.086",
PbRatio,"0.694","0.674","0.54","0.916","0.733","0.96","2.412","1.693","1.336","1.144","1.988","1.397","1.073","1.093","1.178","1.175"
EnterprisesValueRevenueRatio,"3.08","3.12","3.096","7.442","10.977","3.535","6.039","4.448","3.952","4.029","6.251","4.919","4.704","4.784","12.657",
EnterprisesValueEBITDARatio,"15.927","16.136","18.075","43.702","-64.883","12.466","28.603","14.399","14.858","13.374","21.739","19.461","20.799","22.825","958.143","-483.983"
