name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"1,027,364,090","1,007,042,563","700,204,732","655,394,232","665,638,168","973,783,774","673,038,651","835,516,931","629,337,895","533,653,014","558,282,501","572,289,178","480,938,232","278,737,010","299,421,742","244,320,596","326,348,169","444,237,110","368,954,898","198,377,782","160,870,626"
EnterpriseValue,"1,574,764,090","1,539,642,563","1,214,004,732","1,251,794,232","1,346,138,168","1,770,183,774","760,938,651","985,916,931","824,637,895","762,571,014","803,912,501","859,551,178","762,962,232","365,269,010","388,977,742","348,098,596","443,111,169","516,134,110","437,553,898","287,935,782","260,260,626"
PeRatio,"33.051","29.286","15.03","25.89",,"19.463","12.843","19.424","39.648","22.336","29.682",,"99.955","15.144","17.906","17.644","18.075","26.939","23.71","11.006","36.524"
ForwardPeRatio,"17.637","14.641","11.025","10.977","24.039","14.245","11.494","20.833","22.173","19.121","21.93","17.007","10.163","13.514","15.267",,,,,,
PegRatio,,,,,,,"1.149","2.084","1.583","1.471","1.688","1.309","0.782","0.921","1.131",,,,,,
PsRatio,"0.576","0.587","0.5","0.557","0.483","0.588","0.45","0.509","0.393","0.337","0.376","0.392","0.403","0.393","0.42","0.358","0.489","0.749","0.661","0.363","0.171"
PbRatio,"4.096","3.995","2.84","3.097","3.717","2.574","1.876","2.741","2.42","2.169","2.541","2.902","2.426","5.794","8.119","16.565","320.893","11.293","11.613","9.762","10.488"
EnterprisesValueRevenueRatio,"0.884","0.864","0.781","1.063","1.239","1.064","0.518","0.62","0.526","0.485","0.531","0.586","0.8","0.501","0.539","0.501","0.632","0.83","0.722","0.491","0.462"
EnterprisesValueEBITDARatio,"13.826","13.517","10.743","13.592","-7.1","14.826","7.289","9.563","9.533","10.606","10.849","11.647","33.803","9.238","10.567","10.143","10.222","12.59","12.618","9.593","9.778"
