name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"8,919,722,099","10,098,615,141","7,025,059,559","13,107,980,159","8,679,328,716","3,919,991,794","2,025,586,083","1,630,746,000","1,150,575,000","1,283,157,309","524,892,918"
EnterpriseValue,"8,870,302,099","10,045,715,141","6,794,820,559","12,742,152,159","8,435,743,716","3,966,626,794","1,973,466,083","1,596,313,000","1,095,450,000","1,210,458,309","471,761,918"
PeRatio,"56.874","66.475","51.742","151.734","174.088","75.75","40.229","58.81","34.031","41.22","39.241"
ForwardPeRatio,"31.847","36.9",,,,"38.61","27.778","29.674","22.624","36.101",
PegRatio,"1.668","1.929",,,,,,,,,
PsRatio,"4.306","5.145","4.306","11.373","11.072","6.45","4.132","4.337","3.832","5.483","2.731"
PbRatio,"5.157","5.957","5.004","10.389","10.731","9.477","6.289","6.579","5.861","8.213","4.577"
EnterprisesValueRevenueRatio,"4.232","4.793","3.817","9.824","10.362","6.016","3.778","3.861","3.393","4.769","2.363"
EnterprisesValueEBITDARatio,"24.781","28.064","21.581","59.096","63.01","35.109","22.253","28.734","17.69","20.062","10.806"
