name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019
MarketCap,"13,629,586,489","14,135,456,613","14,441,060,000","18,483,410,000","17,591,100,000","15,945,978,000","13,294,584,930"
EnterpriseValue,"20,980,586,489","21,343,456,613","21,356,060,000","25,125,410,000","23,955,100,000","22,395,378,000","17,302,114,074"
PeRatio,"17.726","21.685","15.26","20.048","20.761","30.753","20.343"
ForwardPeRatio,"12.937","13.967","14.728","15.48","14.62","14.771","17.182"
PegRatio,"1.819","12.934",,,,,
PsRatio,"1.004","1.03","0.994","1.346","1.428","1.305","1.437"
PbRatio,"3.478","3.584","3.399","4.092","3.785","3.364","18.833"
EnterprisesValueRevenueRatio,"1.548","1.549","1.43","1.783","1.909","1.878","1.86"
EnterprisesValueEBITDARatio,"11.13","12.018","10.382","12.475","12.854","13.836","17.034"
