name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,302,836,706","786,101,100","1,095,619,980","1,075,893,320"
EnterpriseValue,"1,837,070,706","1,415,850,100","1,717,398,980","1,543,645,320"
PeRatio,"64",,,"58.455"
ForwardPeRatio,"27.548",,,
PsRatio,"7.27",,,"5.085"
PbRatio,"0.93",,,"0.9"
EnterprisesValueRevenueRatio,"9.865","8.931","11.629","5.476"
EnterprisesValueEBITDARatio,"15.106","13.82","22.318","8.752"
