name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,108,376,742","1,778,945,605","1,774,451,968","2,875,630,925","6,989,428,442","4,914,783,199","4,760,728,843","3,526,675,393","3,073,848,737","2,266,536,660"
EnterpriseValue,"429,063,826","850,934,522","1,087,999,763","1,932,377,133","5,792,803,271","4,139,374,076","3,790,864,699","2,988,244,475","2,636,950,559","2,105,707,391"
PeRatio,"4.47",,"6.222","7.972","19.898","11.91","15.892","59.76",,
ForwardPeRatio,"6.439","6.84","5.444","6.821","9.94","8.764","11.547",,,
PegRatio,"0.92",,,"0.568",,,,,,
PsRatio,"0.707","0.937","0.869","1.298","3.26","2.785","4.14","11.114","27.601","79.263"
PbRatio,"0.69","1.128","0.778","1.332","3.899","3.315","5.25","6.756","6.845","14.774"
EnterprisesValueRevenueRatio,"0.035","0.067","0.075","0.129","0.34","0.309","0.427","0.806","3.032","7.585"
EnterprisesValueEBITDARatio,"0.165","0.382","-0.619","0.578","1.346","1.108","1.44","2.856","33.132","-14.549"
