name,ttm,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999
MarketCap,"61,323,196,689","49,292,018,521","57,645,784,182","79,832,719,807","50,353,255,179","69,769,933,929","66,074,718,165","77,848,212,867","64,898,208,935","56,420,082,364","74,979,646,596","73,096,347,362","64,275,973,536","57,567,966,945","55,184,631,243","42,734,466,204","33,246,110,190","55,343,046,809","43,449,480,175","36,022,825,743","32,786,516,405","25,110,984,905","14,871,596,050","14,519,385,416","13,240,882,250","10,935,818,977"
PeRatio,"11.09","8.759","7.866","11.324","9.848","11.334","10.455","12.893","12.765","11.646","11.635","12.689","10.416","11.321","14.713","16.356","13.186","13.328","13.878","13.651","14.363","13.984","13.934","11.292","11.189","11.466"
ForwardPeRatio,"10.309","7.71","7.71","10.299","9.302","10.02","9.47","11.99","11.494","10.299","11.641","11.547","10.684","11.062",,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.357","1.345","1.246","1.701",,,,,,,,,,,,
PsRatio,"2.543","2.101","2.579","3.201","2.188","3.18","3.113","3.805","3.493","3.267","3.669","3.971","3.159","3.249","3.706","3.444","3.362","4.266","4.4","4.184","3.95","3.309","2.221","2.266","2.38","2.088"
PbRatio,"1.183","0.999","1.205","1.52","1.066","1.445","1.423","1.86","1.716","1.528","1.888","1.968","1.827","2.008","2.551","2.35","2.124","3.063","2.877","2.75","2.665","2.399","1.717","1.795","1.801","1.648"
