name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"3,859,384,320","4,060,609,160","3,206,723,604","3,422,854,340","3,713,272,210","2,731,089,600","1,638,380,520","2,676,075,616","2,172,959,172","1,122,311,880","962,528,100","925,921,440","524,613,919","468,475,705","591,021,200","634,023,520","416,188,301","592,367,040","837,283,430","524,910,598","299,098,800","848,526,650","408,820,800","848,430,720","709,582,500","1,391,312,500","668,125,000","336,000,434","114,315,500","189,621,000"
EnterpriseValue,"3,837,581,320","4,101,792,160","3,286,676,604","3,382,169,340","3,722,835,210","2,845,958,600","1,296,649,520","2,306,457,616","1,923,129,172","996,776,880","836,993,100","832,631,440","352,366,919","313,553,705","450,467,200","456,592,520","266,638,301","387,346,040","721,397,430","474,282,598","389,699,800","915,781,650","450,053,800","784,182,720","626,802,500","1,322,825,500","640,528,000","307,676,434","105,135,500","189,621,000"
PeRatio,"29.884","29.841","16.496","25.651","36.048","41.637","17.104","13.18","25.115",,"13.39","381","27.076","7.948","11.089",,,"17.44","15.725",,,,,,"15.101","83.475",,"31.783","22.396",
ForwardPeRatio,"44.444","21.008",,"17.331",,,,,,,"14.451","16.921","15.798","16.103","8.54",,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"2.41","2.82","2.632","1.073","0.38",,,,,,,,,,,,,,,
PsRatio,"2.357","2.365","1.849","2.454","2.703","4.532","2.292","4.323","5.083","2.056","1.682","1.792","1.205","0.854","1.289","3.395","1.287","1.554","2.202","1.187","0.768","3.234","1.705","4.364","2.204","7.6","5.327","2.344","1.178",
PbRatio,"3.373","3.692","3.245","4.069","4.834","4.14","2.735","4.873","6.128","4.076","2.065","2.232","1.353","1.059","1.58","2.278","1.105","1.455","2.701","2.128","2.063","5.589","2.23","3.958","3.428","9.379","7.496","3.847","2.459",
EnterprisesValueRevenueRatio,"2.318","2.477","1.781","2.323","2.629","3.607","1.804","3.437","3.976","2.403","2.279","2.781","0.78","0.607","0.981","2.821","0.811","1.007","1.756","1.457","1.024","3.49","1.884","4.051","1.742","7.189","5.141","1.75","0.809","2.002"
EnterprisesValueEBITDARatio,"18.669","19.954","10.624","16.484","15.711","33.258","6.847","10.973","14.28","8.616","8.536","14.109","6.695","4.409","5.933","-22.284","9.757","6.304","8.593","12.799","18.122","304.956","-15.186","-29.559","6.123","39.844","-177.924","10.088","7.674","8.209"
