name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"1,353,867,978","1,143,368,539","1,085,418,253","1,733,655,000","1,722,105,000","1,550,380,000","1,335,168,000","2,986,797,065","1,383,775,530","653,676,000","1,509,018,000","2,207,895,000","2,260,050,000","2,090,873,847","2,082,010,000","796,250,000","570,384,570","853,305,000","1,593,909,680","1,420,039,500","1,994,549,500","1,086,534,600"
EnterpriseValue,"1,622,567,978","1,431,968,539","1,159,118,253","1,843,155,000","1,867,405,000","1,630,180,000","1,368,768,000","3,137,697,065","1,649,675,530","873,576,000","1,707,418,000","2,372,095,000","2,377,450,000","2,337,173,847","2,316,910,000","1,378,350,000","1,195,284,570","1,387,305,000","2,034,358,680","1,814,902,500","2,466,954,500","1,587,397,600"
PeRatio,,,"6.912","19","27.611","15.227","5.848","9.042",,,"18.338",,"10.317","7.628","16.405",,"64.722",,"32.56","19.601","6.337","12.402"
ForwardPeRatio,,,,,,,,"14.085","56.818","29.674","16.287","156.25","10.02","5.945","12.361",,,,,,,
PegRatio,,,,,,,,,,,"1.808","17.493","2.003","0.313","2.471",,,,,,,
PsRatio,"0.813","0.712","0.521","0.933","1.08","0.909","0.756","1.856","1.05","0.455","0.916","1.254","1.144","1.097","1.477","0.697","0.433","0.653","1.243","1.204","1.767","1.078"
PbRatio,"1.675","1.372","1.235","2.109","2.148","1.831","1.529","4.203","3.042","1.288","1.675","2.399","2.128","2.352","2.735","2.548","1.794","2.076","3.658","3.001","4.236","6.818"
EnterprisesValueRevenueRatio,"0.974","0.859","0.601","0.95","1.139","0.942","0.824","1.815","1.209","0.648","1.034","1.369","1.203","1.203","1.598","1.207","0.908","1.059","1.59","1.517","2.186","1.575"
EnterprisesValueEBITDARatio,"-600.951","-530.359","5.6","7.982","11.414","8.373","3.771","8.575","13.5","29.315","8.541","-26.327","5.866","3.913","10.353","43.757","12.013","10.368","10.852","8.265","15.625","9.234"
