name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"8,165,073,427","6,195,427,589","3,705,279,563","4,215,914,500","6,191,215,520","3,754,352,700","2,007,439,560","1,408,803,986","803,666,747","489,771,600"
EnterpriseValue,"7,998,108,427","6,045,009,589","3,619,285,563","4,111,995,500","6,047,253,520","3,781,209,700","1,961,871,560","1,365,626,986","743,291,747","429,396,600"
PeRatio,"3,252.071",,,"2,421.2","39.31","113.351","103.895","259.375",,
ForwardPeRatio,,,,,,,"50.505",,,
PegRatio,,,,,,,"2.812",,,
PsRatio,"13.362","10.734","8.349","12.868","21.109","16.318","11.829","10.763","8.162","7.22"
PbRatio,"27.463","23.656","13.688","14.453","21.761","29.935","18.525","17.48","11.576","6.417"
EnterprisesValueRevenueRatio,"12.891","9.743","7.67","11.442","19.504","14.77","10.322","9.497","7.04","5.727"
EnterprisesValueEBITDARatio,"267.04","201.83","-94.343","202.034","155.094","117.32","57.311","61.978","491.595","-48.252"
