name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"4,613,646,016","5,446,416,463","6,559,695,514","6,459,314,680","8,333,270,799","7,496,381,065","9,045,030,378","10,938,013,290","10,077,865,415","7,857,332,826","5,043,890,571","3,032,525,237","2,666,819,247","2,036,529,745","1,230,025,236","1,059,110,822","951,647,506","1,591,600,715","1,194,982,095","908,450,409","730,333,342","575,314,954","771,975,508","787,107,501","927,679,490","1,160,412,221","708,455,865","303,969,351","220,432,485","201,001,350","188,455,750","219,928,500","287,774,250","230,632,500","319,336,875","312,960,000","211,005,000","247,680,000","198,901,875"
EnterpriseValue,"6,640,646,016","6,251,416,463","7,480,695,514","8,125,314,680","10,067,270,799","8,128,381,065","10,006,030,378","9,848,013,290","9,529,865,415","7,339,332,826","4,491,890,571","2,812,525,237","2,793,419,247","2,362,529,745","1,893,125,236","2,195,610,822","1,793,847,506","1,744,400,715","1,553,382,095","1,077,550,409","1,031,633,342","844,814,954","1,017,775,508","906,007,501","1,002,179,490","1,052,512,221","925,855,865","677,369,351","707,632,485","678,901,350","742,255,750","769,228,500","790,974,250","544,932,500","410,336,875","418,860,000","316,905,000","492,380,000","295,301,875"
PeRatio,"19.995","104.732","1,302.5",,"13.77","9.362","11.818","12.427","13.07","15.442","11","9.793","11.275","8.3","10.286",,"8.094",,"17.256",,"54.034",,,"24.385","6.942","9.2","10.977","10.244","21.104","27.778",,,"80.556","21.341","7.527","9.709","15.882","15.385","8.716"
ForwardPeRatio,"131.579","7.599","10.482","45.249","10.06",,"10.06","11.403","10.87","11.547","11.338","7.38","8.097","7.981",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"1.242","1.219","0.794","1.012","0.887",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.452","0.607","1.288","1.29","0.976","0.918","1.22","1.918","1.909","1.571","1.027","0.664","0.653","0.544","0.368","0.29","0.288","0.442","0.338","0.33","0.298","0.258","0.36","0.367","0.447","0.615","0.505","0.297","0.241","0.156","0.167","0.197","0.263","0.228","0.392","0.376","0.298","0.581","0.521"
PbRatio,"1.122","1.431","1.858","1.87","1.96","1.977","2.591","3.821","4.261","3.525","2.799","2.134","2.107","1.843","1.411","1.6","0.929","1.649","1.708","1.367","1.083","0.877","0.941","0.883","0.997","1.47","1.491","1.115","1.036","1.027","1.13","0.853","0.833","0.677","0.926","1.152","0.777","1.398","1.235"
EnterprisesValueRevenueRatio,"0.637","0.648","1.211","2.279","1.146","0.984","1.268","1.662","1.702","1.367","0.871","0.604","0.647","0.617","0.557","0.599","0.512","0.523","0.522","0.396","0.422","0.38","0.473","0.413","0.481","0.555","0.532","0.425","0.499","0.516","0.658","0.69","0.716","0.52","0.448","0.514","0.446","1.051","0.682"
EnterprisesValueEBITDARatio,"15.925","10.632","6.562","-6.096","6.703","7.697","6.188","5.762","5.811","5.659","4.007","3.413","3.901","3.201","3.596","31.143","4.095","10.118","4.521","-0.544","5.585","7.985","-0.604","-0.542","-0.884","-1.045","3.225","-0.601","-0.783","-0.795","17.843","-20.19","9.155","6.116","3.534","3.665","4.137","6.915","5.614"
