name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019
MarketCap,"2,879,380,904","2,646,913,672","1,162,845,614","1,991,870,520","5,294,908,030","3,424,955,510","784,999,479"
EnterpriseValue,"2,688,007,904","2,444,675,672","898,732,614","1,542,875,520","4,839,259,030","3,151,115,510","631,664,479"
PsRatio,"8.992","8.827","4.878","9.966","39.648","37.482","16.479"
PbRatio,"6.091","5.389","1.773","2.427","8.674","9.815","4.46"
EnterprisesValueRevenueRatio,"8.589","8.281","3.817","8.376","38.16","42.928","13.424"
EnterprisesValueEBITDARatio,,,"-5.161","-7.289","-33.627","-23.857","-6.318"
