name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"65,510,556,805","51,450,339,456","98,291,564,890","62,340,496,899","57,794,362,042","36,690,222,310","41,773,514,890","31,518,722,504","31,073,560,404","31,033,847,532","23,825,398,571","22,899,982,570","16,994,257,176","20,717,659,859","12,797,926,071","8,743,064,068","20,817,465,040","18,682,036,670","12,964,382,297","9,315,996,643","5,214,615,607","3,587,254,795","3,150,352,366","2,466,704,506","2,344,064,647","2,360,996,618","3,006,692,132"
EnterpriseValue,"292,101,556,805","241,077,339,456","250,148,564,890","201,730,496,899","184,583,362,042","136,786,222,310","110,990,514,890","94,115,722,504","88,983,560,404","79,519,847,532","67,855,398,571","68,526,982,570","40,640,257,176","46,609,659,859","41,256,926,071","14,080,064,068","50,090,465,040","32,740,036,670","20,905,110,836","20,156,996,643","12,859,615,607","11,776,662,241","11,079,703,459","3,579,041,588","5,435,708,061","5,242,283,764","5,753,987,419"
PeRatio,"68.885","15.198","28.347",,"15.538","15.039","94.652","15.947","11.839","12.109","14.018","18.604","7.175","14.288","31.239","14.971","28.766","94.471","8.675","15.13","15.401","98.132","18.957","65.52",,"10.18","7.746"
ForwardPeRatio,,"8.913",,"73.529","24.814","21.692","40","32.363","19.57","14.684","15.949","26.316","20.833","27.855",,,,,,,,,,,,,
PegRatio,,,,,,,,,,"1.129","1.226","2.024","1.601","2.145",,,,,,,,,,,,,
PsRatio,"0.696","0.565","1.324","0.989","0.856","0.698","1.229","1.401","1.603","1.595","1.19","1.381","1.107","1.446","1.065","0.702","2.423","3.398","2.954","2.585","1.647","1.225","4.125","0.36","2.446","2.381","2.748"
PbRatio,"1.574","1.227","2.553","2.149","1.976","1.614","1.818","1.452","1.534","1.681","1.376","1.262","1.173","1.624","1.985","1.778","3.133","3.809","3.286","2.676","1.724","1.357","1.177","0.914","0.91","1.024","1.306"
EnterprisesValueRevenueRatio,"3.045","2.599","3.303","3.215","2.721","2.409","2.721","3.855","4.469","4.33","3.377","3.652","2.553","3.421","3.415","1.091","5.361","4.747","4.005","5.17","3.816","3.854","14.353","4.413","5.541","5.015","4.84"
EnterprisesValueEBITDARatio,"9.517","9.624","8.7","13.867","10.282","9.001","9.984","11.414","9.487","7.515","7.802","9.738","5.464","7.951","8.163","2.483","10.673","4.747","4.005","13.501","9.547","10.196","29.548","9.038","9.161","9.982","7.762"
