name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"9,387,273,335","11,110,325,963","9,860,774,553","13,952,699,605","13,507,063,206","9,834,819,270","5,619,181,018","7,552,848,937","7,349,139,697","7,069,675,329","7,075,123,973","6,159,925,612","5,268,853,571","5,076,243,905","5,182,471,683","4,130,737,032","3,056,471,769","4,098,296,158","3,403,923,973","3,255,886,941","2,274,788,326","1,495,118,826","1,270,657,697","319,283,222","934,373,817","2,709,187,375","3,769,569,981","6,435,999,875","6,982,348,125","3,784,679,250","3,373,340,000","3,719,128,125","3,443,126,500","2,607,991,228","1,638,889,025","1,528,013,790","1,250,836,658","1,000,597,845","1,028,871,767","945,882,060"
EnterpriseValue,"15,776,273,335","17,590,325,963","16,591,774,553","19,863,699,605","21,350,063,206","17,962,819,270","10,538,181,018","12,410,848,937","12,090,139,697","12,414,675,329","12,142,123,973","10,176,925,612","8,583,853,571","8,354,243,905","7,767,471,683","6,469,737,032","5,797,471,769","7,078,296,158","6,812,923,973","6,685,886,941","5,675,788,326","5,033,118,826","4,961,657,697","5,183,283,222","5,799,373,817","7,895,187,375","9,490,569,981","11,837,299,875","12,420,548,125","5,953,079,250","5,142,240,000","5,031,228,125","4,735,526,500","3,357,191,228","2,229,789,025","1,611,113,790","1,252,236,658","1,001,997,845","1,060,271,767","980,882,060"
PeRatio,"20.67","21.668",,"19.105","26.23","20.492","18.558","16.117","14.767","20.779","16.634","20.634","9.816","16.301","16.69","12.417","13.813","8.041",,"40.688","45.8",,,,,"16.452","43.399","23.314","25.409","34.792","27.555","20.628","22.277","20.214","15.255","15.135","14.275","12.337","13.807","13.83"
ForwardPeRatio,"12.392","12.674","12.005","14.085","15.924","13.021",,"12.642","12.987","12.788","13.441","11.588","10.01","10.593","13.021",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.849","2.393",,,"6.66","65.064",,"2.173","3.337","1.531","1.203","1.294","1.147","2.119","2.603",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.774","0.905","0.776","1.136","1.183","0.841","0.525","0.912","0.874","0.795","0.777","0.738","0.645","0.616","0.683","0.522","0.377","0.549","0.49","0.449","0.324","0.23","0.169","0.044","0.127","0.353","0.46","0.76","0.806","0.753","0.799","0.898","0.916","0.68","0.532","0.746","0.708","0.634","0.677","0.667"
PbRatio,"3.895","4.746","5.919","5.709","7.075","6.075","5.971","9.465","15.675","50.498","26.204",,,,,,,"273.22",,"15.729","8.212","10.679",,"0.397","0.373","1.066","1.437","2.139","2.295","2.596","2.474","2.971","3.011","2.405","1.724","2.466","1.937","1.55","1.784","1.78"
EnterprisesValueRevenueRatio,"1.314","1.465","1.282","1.743","2.273","1.879","0.945","1.427","1.459","1.417","1.335","1.176","1.013","0.966","0.978","0.815","0.698","0.916","0.976","1.002","0.903","0.838","0.731","0.721","0.796","0.987","1.108","1.393","1.491","1.178","1.155","1.209","1.253","0.882","0.726","0.844","0.683","0.583","0.655","0.66"
EnterprisesValueEBITDARatio,"9.119","10.168","9.218","66.881","14.271","12.072","6.803","9.346","9.603","10.833","12.596","10.758","8.191","8.396","7.854","7.189","6.039","8.407","8.559","7.997","7.468","7.326","5.796","6.368","5.84","5.963","6.808","8.621","10.593","11.887","10.229","8.952","10.05","8.314","6.716","7.84","5.86","4.499","5.249","5.337"
