name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"10,964,844,886","11,097,661,667","11,921,989,471","16,123,836,495","15,406,915,607","19,001,078,087","22,850,037,262","23,411,784,719","27,232,116,134","24,969,468,829","20,492,136,110","18,040,670,291","14,159,457,142","17,156,867,913","18,770,859,796","14,897,202,272","26,753,790,590","29,140,232,579","24,976,379,375","16,967,022,213","13,301,296,203","10,881,714,892","11,713,846,030","13,122,067,958","21,436,353,357","19,711,030,720"
EnterpriseValue,"22,021,555,463","8,283,948,532","11,049,073,062","15,249,495,572","19,257,014,314","12,749,798,154","18,044,564,782","17,254,367,881","18,663,542,536","22,271,717,329","19,994,521,308","17,196,505,659","46,299,493,447","50,104,311,946","46,500,443,380","46,980,513,509","48,165,167,635","48,544,061,130","42,732,715,374","34,399,722,213","30,578,088,203","28,987,619,891","11,713,846,030","13,122,067,958","21,436,353,357","19,711,030,720"
PeRatio,,,,"185.911",,,"8.231","3.441","2.629","9.361",,,,,,,"17.287","13.907","9.471","6.078","6.717","4.227","9.393","11.186","16.287",
ForwardPeRatio,,,,"7.082","84.746",,,,,,"21.882","9.399","17.575","17.182",,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.429","0.184","8.791","0.172",,,,,,,,,,,,
PsRatio,"0.168","0.21","0.236","0.295","0.299","0.35","0.412","0.484","0.543","0.469","0.417","0.382","0.387","0.481","0.626","0.577","0.845","1.041","1.013","0.731","0.685","0.603","0.814","0.958","1.527",
PbRatio,"0.413","0.288","0.207","0.25","0.256","0.3","0.333","0.404","0.492","0.521","0.442","0.39","0.398","0.477","0.529","0.455","0.569","0.64","0.627","0.434","0.421","0.363",,,,
EnterprisesValueRevenueRatio,"0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.002","0.002","0.002","0.001","0.001","0.001","0.001","0.001","0.001","0.001"
EnterprisesValueEBITDARatio,"-0.005","-0","0.002","0.001","0.002","0.001","0.001","0.001","0.001","0.002","0.002","0.003","0.007","0.005","0.006","0.014","0.005","0.006","0.004","0.004","0.003","0.003","0.001","0.001","0.001","0.001"
