name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990
MarketCap,"16,741,453,578","18,876,318,500","16,998,980,421","15,944,956,640","18,722,127,930","17,115,892,060","13,515,415,650","11,151,591,032","10,290,571,577","10,784,100,580","11,054,029,350","6,763,058,760","5,613,021,050","5,352,129,563","3,988,670,400","4,150,896,690","4,211,210,160","4,955,690,090","3,357,623,000","2,287,193,600","1,276,419,375","396,672,950","271,537,600","190,717,800","78,906,250","114,351,812","61,701,696","169,858,000","367,947,104","360,388,000","94,806,000","62,891,430","19,730,000","23,925,031","27,062,000","68,000,250"
EnterpriseValue,"17,065,853,578","18,996,418,500","17,074,180,421","16,414,156,640","21,035,827,930","19,688,192,060","16,162,515,650","13,846,391,032","12,947,871,577","13,764,800,580","14,111,329,350","10,401,058,760","9,659,247,050","5,989,193,563","4,764,918,400","5,083,686,690","5,821,352,160","7,060,929,090","3,273,423,000","2,234,825,600","1,174,762,375","329,284,950","228,390,600","147,629,800","95,140,250","65,631,812","101,696","125,258,000","339,947,104","334,088,000","91,106,000","59,391,430","13,030,000","21,525,031","26,062,000","67,000,250"
PeRatio,"22.22","27.802","35.59","10.88","9.463","35.356",,,"13.69","42.67","83.255",,,"168.5","25.78",,,,"55.963","53.073","45.833","33.807","90.667","980",,,,"17.333","21.588","30.769","33.824","15.944",,"16.119","38.889","26.894"
ForwardPeRatio,"17.331","18.904","17.123","17.452","16.367","19.157","19.048","16.556","16.921","18.349","21.692","15.699","16.026","13.141","10.893",,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.908","1.3",,,"0.741","0.62",,,"1.906","2.016","3.81","3.944","1.409","1.023","0.941",,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.348","4.91","4.3","3.15","3.403","5.366","4.118","3.553","3.507","3.999","4.235","2.673","2.244","2.859","2.247","2.466","2.561","2.839","4.797","5.287","4.529","1.794","1.342","0.989","0.487","1.216","0.669","1.548","3.596","3.976","1.809","1.242","0.789","0.923","1.592","3.245"
PbRatio,"3.263","3.813","3.237","3.19","4.829","7.59","6.098","4.519","3.525","5.279","4.941","3.329","1.873","1.786","1.358","1.538","1.676","1.068","4.796","8.098","5.86","2.386","1.823","1.339","0.68","0.802","0.41","1.21","2.902","3.359","4.389","3.16","1.21","1.322","1.62","4.857"
EnterprisesValueRevenueRatio,"4.234","4.764","4.228","3.141","3.715","5.974","4.876","4.317","4.341","4.901","5.299","4.174","3.929","3.184","2.663","3.027","3.556","4.217","4.745","5.777","4.084","1.44","1.119","0.776","0.593","0.757","0.001","1.084","3.186","3.788","2.25","1.543","0.525","0.822","1.524","3.641"
EnterprisesValueEBITDARatio,"13.166","15.605","15.037","6.867","6.904","25.129","29.634","64.522","6.946","14.119","15.719","13.134","16.54","11.976","7.365","13.856","-3.336","12.909","20.505","34.595","29.219","16.321","21.898","12.615","-11.124","-2.861","-0.017","9.863","14.344","25.699","22.777","12.637","-8.144","13.453","52.124","7.701"
