name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"2,439,119,917","2,403,869,873","1,420,948,195","2,179,902,560","2,340,927,600","1,628,505,840","1,142,118,690","1,045,709,082","1,313,089,012","796,144,800","502,645,380","571,382,240","487,878,600","424,652,311","412,057,039","474,167,967","358,032,756","460,869,290","701,566,494","681,177,744","699,749,113","490,426,598","304,297,254","220,875,702","220,723,080","293,991,932","284,026,751","245,096,173","323,463,000","123,293,013","109,202,733","147,289,859"
EnterpriseValue,"2,385,960,917","2,335,305,873","1,538,825,195","2,238,500,560","2,184,425,600","1,511,348,840","1,106,914,690","1,047,502,082","1,349,468,012","974,027,800","615,232,380","704,552,240","647,653,600","598,672,311","558,388,039","707,853,967","703,096,756","914,191,290","1,048,613,494","925,934,744","998,896,113","703,657,598","467,567,254","425,000,702","483,797,080","525,925,932","482,926,751","325,696,173","367,763,000","186,793,013","144,802,733","161,189,859"
PeRatio,"22.318","25.56","16.868","26.779","27.045","25.867","15.209","35.484","32.287",,"28.034",,"38.902",,,,"10.757","14.971","11.357","13.737","13.733","15.343","12.364","17.878","8.407","11.987","14.491","15.193","18.486","13.031","17.331","20.129"
ForwardPeRatio,"16.949","16.779","12.707","18.215","21.368","18.018",,"17.825","22.272","22.026",,"15.552","19.881","15.291","29.851",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"0.562","1.53","1.177","2.294",,,,,,,,,,,,,,,,,
PsRatio,"1.79","1.792","1.062","1.734","2.107","1.598","1.134","1.107","1.257","0.827","0.597","0.708","0.623","0.542","0.6","0.568","0.293","0.354","0.485","0.601","0.689","0.546","0.458","0.363","0.327","0.481","0.516","0.553","0.862","0.475","0.574","0.623"
PbRatio,"2.666","2.701","1.679","2.676","3.138","2.478","1.959","2.071","2.798","1.95","1.035","1.221","1.023","0.912","0.935","0.898","0.63","0.812","1.279","1.391","1.542","1.244","1.038","1.012","1.073","1.585","1.772","1.751","2.658","1.816","1.87","2.854"
EnterprisesValueRevenueRatio,"1.732","1.695","1.107","1.671","2.116","1.683","1.322","1.061","1.339","0.936","0.714","0.851","0.82","0.781","0.876","1.023","0.571","0.697","0.85","0.952","1.193","0.928","0.725","0.69","0.714","0.846","0.866","0.724","1.072","0.661","0.724","0.96"
EnterprisesValueEBITDARatio,"13.302","13.019","10.859","16.81","16.884","15.428","11.619","9.219","15.218","11.785","-13.703","14.465","9.653","9.59","-11.489","-63.582","6.056","7.995","7.178","9.074","11.436","8.66","6.619","6.968","5.967","7.212","8.355","7.924","9.966","7.532","7.662","10.333"
