name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999
MarketCap,"779,663,244","649,611,842","1,152,528,737","1,595,182,943","1,287,430,082","1,949,043,613","1,761,478,709","2,031,728,674","1,934,430,440","1,661,734,682","1,666,043,219","1,837,654,531","1,884,811,526","1,768,780,284","1,827,619,144","2,439,350,753","3,284,062,493","2,539,657,009","2,632,575,416","2,542,097,332","2,381,023,972","2,148,688,508","1,629,937,621","1,559,940,065","1,194,601,179","912,293,096"
PeRatio,"13.552","11.093","13.387","20.891","18.53","20.567","17.216","23.333","22.694","20.897","22.731","25.367","26","44","26.559","36.176","63.329","69.796","50.8","38.449",,"40.708","18.164","19.596","19.182","25.562"
ForwardPeRatio,,,,,,,,"21.598","21.645","19.38","19.531","21.053","17.889","24.331",,"33.898",,,,,,,,,,
PegRatio,,,,,,,,"4.324",,"3.878","3.907","4.211","5.968","8.105",,,,,,,,,,,,
PsRatio,"5.004","3.337","5.416","8.005","6.051","8.392","7.97","9.426","9.095","8.068","8.442","8.985","9.247","8.865","8.875","11.743","19.712","18.395","16.522","13.955","16.532","13.418","7.54","8.306","6.938","6.994"
PbRatio,"0.754","0.611","1.018","1.289","0.99","1.469","1.341","1.495","1.401","1.165","1.112","1.131","1.014","0.912","1.9","2.591","3.77","2.919","3.061","2.939","2.86","2.201","1.651","1.522","1.175","0.872"
