name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007
MarketCap,"2,162,674,215","2,171,940,461","2,203,209,321","1,877,275,769","2,439,671,124","2,029,741,284","1,577,027,276","1,952,120,217","1,948,289,724","1,282,899,658","797,189,773","405,768,126","339,592,398","582,173,574","355,217,623","638,073,462","759,580,819","423,209,486","644,353,707"
EnterpriseValue,"2,829,571,215","2,995,599,461","3,240,451,321","3,068,540,769","3,261,031,124","2,331,521,284","1,824,340,276","2,439,592,217","2,369,265,724","1,638,032,658","1,153,517,773","809,992,126","810,925,398","973,531,574","760,975,623","931,564,462","1,081,997,819","919,427,486","1,244,873,707"
PeRatio,"19.735","14.47","17.583","12.332","14.098","18.07","16.026","14.861","28.174","27.556","24.785",,"32.619","25.704","14.16","14.8","11.628",,"3.665"
ForwardPeRatio,"13.514","12.315","14.065","11.025","13.643","19.011","13.87","15.408","22.624","20","20.921","18.282","9.416","13.928","7.868",,,,
PegRatio,,,,,,,,,"2.261","2","2.092","1.827","0.942","1.229","0.694",,,,
PsRatio,"0.668","0.639","0.657","0.556","0.729","0.782","0.677","0.79","0.975","0.696","0.488","0.244","0.199","0.354","0.246","0.443","0.476","0.248","0.138"
PbRatio,"1.345","1.323","1.49","1.372","1.915","1.87","1.506","2.572","3.074","2.278","1.579","0.835","0.688","1.241","0.783","1.203","1.363","0.832","0.83"
EnterprisesValueRevenueRatio,"0.884","0.913","0.992","0.911","1.006","0.911","0.778","1.107","1.198","0.909","0.704","0.507","0.482","0.58","0.467","0.611","0.67","0.539","0.736"
EnterprisesValueEBITDARatio,"9.732","8.972","10.59","9.184","9.606","9.768","8.533","11.592","13.17","10.542","9.162","12.577","9.034","8.921","6.641","6.727","6.943","-3.15","9.023"
