name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017
MarketCap,"8,993,495,945","12,684,329,058","16,198,023,949","9,736,347,104","12,059,366,861","8,771,095,913","8,654,590,205","9,328,686,165","6,779,329,518"
EnterpriseValue,"13,024,595,945","16,502,829,058","18,768,723,949","12,060,147,104","14,118,066,861","11,018,195,913","11,062,090,205","11,694,586,165","9,254,829,518"
PeRatio,"24.823","11.756","29.653","42.238","48.24","18.423","19.113","23.966","28.958"
ForwardPeRatio,"26.178","14.771","23.31","23.202","22.472","17.452",,,
PegRatio,"3.887","4.825","0.978","1.462","1.787","2.259",,,
PsRatio,"1.44","1.968","3.348","2.503","3.457","2.238","2.377","2.806","2.178"
PbRatio,"5.508","7.214","22.661","24.819","26.698","32.437",,,
EnterprisesValueRevenueRatio,"2.059","2.519","3.903","3.051","4.024","2.79","3.013","3.504","2.973"
EnterprisesValueEBITDARatio,"12.475","12.415","18.15","20.228","23.677","12.866","13.647","16.64","16.772"
