name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001
MarketCap,"30,540,921,230","24,373,898,026","42,799,133,147","30,790,367,947","14,833,918,573","22,029,805,145","19,477,394,828","19,208,533,163","20,961,657,689","24,785,542,824","22,361,718,732","19,781,680,212","20,978,645,043","26,296,343,310","23,058,397,899","7,093,777,811","15,538,902,423","22,979,244,488","21,200,965,949","14,359,874,354","9,809,401,701","6,535,978,430","8,654,697,600","7,461,099,910"
EnterpriseValue,"28,632,768,718","21,981,844,337","40,345,207,634","25,909,503,419","11,637,286,508","18,393,071,970","17,056,305,994","16,506,563,661","17,824,448,830","22,619,025,747","20,497,818,507","18,057,268,610","20,167,661,129","25,005,632,906","23,005,803,159","6,926,233,400","15,306,902,423","22,071,010,242","20,335,825,911","13,716,874,384","9,328,756,679","6,240,166,399","8,506,237,756","7,369,904,976"
PeRatio,"21.897","17.808","26.478","26.563","14.025","19.999","19.238","19.196","22.988","23.882","27.637","21.143","25.392","30.265","39.676","15.249","20.875","37.174","46.537","39.469","43.384","36.443","50.523","104.195"
ForwardPeRatio,"19.685","15.015","22.272","21.552","13.141","17.391","16.393","16.978","20.367","20.921","23.474","18.382","22.124","27.174",,,,,,,,,,
PegRatio,"1.386","1.193","1.247","3.19","1.4","1.691","1.426","1.78","2.163","1.942","2.614","0.073","1.535","1.611",,,,,,,,,,
PsRatio,"2.777","2.295","4.299","4.389","2.297","2.906","2.977","2.966","4.126","4.423","4.771","3.223","3.895","5.162","5.986","2.061","3.4","7.157","8.874","7.668","7.228","7.198","12.334","14.927"
PbRatio,"3.504","2.675","4.901","4.823","2.475","3.038","3.218","3.17","4.52","5.161","6.001","4.104","5.068","6.697","10.468","3.515","5.209","10.312","11.973","11.055","9.159","8.743","16.736","20.667"
EnterprisesValueRevenueRatio,"0.031","0.024","0.051","0.042","0.019","0.031","0.031","0.03","0.035","0.048","0.047","0.048","0.063","0.092","0.085","0.027","0.078","0.147","0.191","0.169","0.159","0.146","0.254","0.241"
EnterprisesValueEBITDARatio,"0.174","0.115","0.215","0.152","0.078","0.131","0.134","0.121","0.136","0.181","0.181","0.2","0.263","0.367","0.356","0.13","0.354","0.644","0.786","0.66","0.704","0.556","0.853","0.854"
