name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,08/31/2019,08/31/2018
MarketCap,"489,727,538","446,039,614","396,714,538","473,168,405","432,099,707","455,741,545","513,808,334"
PeRatio,"10","7.318",,"7.068","27.523","32.789","14.375"
PsRatio,"9.92","7.293",,"7.085","29.039","31.812","14.028"
PbRatio,"1.063","0.964","0.903","0.959","0.925","0.844","0.921"
EnterprisesValueRevenueRatio,"12.876","9.55",,"10.095","41.132","45.773","20.267"
