name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"5,459,135,498","9,437,622,572","18,062,442,975","30,166,578,285","6,109,522,806","4,547,526,300"
EnterpriseValue,"4,403,807,212","8,497,791,558","15,639,796,955","29,355,407,208","5,404,186,081","4,644,170,317"
PsRatio,"1.654","3.087","6.282","18.691","6.995","8.439"
PbRatio,"2.583","3.63","4.94","23.999","5.666","6.371"
EnterprisesValueRevenueRatio,"0.195","0.388","0.807","2.446","0.797","1.125"
EnterprisesValueEBITDARatio,"-0.964","-2.369","-3.955","-27.327","-101.868","44.909"
