name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
MarketCap,"8,399,655,600","7,888,782,208","7,215,003,595","10,945,036,100","7,169,531,914","6,153,894,410","5,722,417,062","7,545,442,616","7,411,697,258","6,182,820,602","5,674,731,588","4,584,602,117","2,410,729,040","1,758,003,508","1,557,965,528","909,616,933","463,422,098","1,293,176,423","832,411,516","682,906,687","382,717,903","372,718,582","95,674,773","46,653,994","54,038,922","57,211,875","36,822,749","85,122,634","53,983,500","82,697,499","35,449,249","21,845,250","19,759,999","7,279,999","10,399,999","47,581,249","47,977,999","22,740,338"
EnterpriseValue,"10,603,771,600","10,328,453,208","9,831,990,595","12,603,122,100","8,804,643,914","8,125,000,410","7,604,197,062","8,414,424,616","8,183,238,258","6,882,657,602","6,151,962,588","5,092,633,117","2,636,433,040","2,048,226,508","1,764,326,528","1,176,894,933","691,978,098","1,381,910,423","926,615,516","783,732,687","502,637,903","425,566,582","175,258,773","139,821,994","56,230,922","70,811,875","57,822,749","100,722,634","93,883,500","126,397,499","80,649,249","68,845,250","78,659,999","71,279,999","74,599,999","52,181,249","57,377,999","32,140,338"
PeRatio,"21.147","17.437","18.368","25.323","26.971","18.043","19.202","25.319","29.011","31.914","29.348","31.543","19.755","21.276","21.264","14.9","7.272","24.637","22.365","28.361","21.311","20.337","8.346","28.889","30",,,"12.208","18.214","29.688","2.972","1.526",,,,"10.648","19.828","39.846"
ForwardPeRatio,"15.291","14.306","13.514","20.833","22.222","15.625","14.881","21.882","22.573","22.779","24.039","23.529","16.863","17.065","18.868",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,"1.063","1.458","1.13","1.085","1.069","1.045","0.888","1.023","1.079",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.1","1.966","1.926","3.549","2.772","2.081","2.197","3.352","3.331","3.557","3.567","3.335","2.296","2.127","2.153","1.408","0.712","2.593","2.259","2.401","1.858","1.615","0.423","0.461","0.496","0.436","0.298","0.48","0.511","0.693","0.266","0.178","0.178","0.071","0.092","0.819","1.306","0.822"
PbRatio,"2.585","2.549","2.878","4.761","3.529","3.316","3.636","5.735","5.505","5.451","5.893","5.866","3.709","3.687","3.667","2.655","2.033","7.07","10.007","17.768","53.045","6.003","2.144","1.112","1.208","1.324","0.824","1.618","2.399","7.008","6.33","6.827","197.6","3.64","1.072","6.702","21.808","10.337"
EnterprisesValueRevenueRatio,"2.627","2.559","2.438","3.877","3.503","2.745","2.793","3.603","3.608","3.768","3.759","3.565","2.539","2.393","2.453","1.82","1.061","2.761","2.299","2.475","1.854","1.757","0.765","1.377","0.443","0.534","0.437","0.679","0.752","0.908","0.62","0.566","0.715","0.692","0.66","0.723","1.678","1.104"
EnterprisesValueEBITDARatio,"13.73","13.373","12.423","15.716","19.257","12.526","13.122","17.556","16.255","19.541","18.221","17.879","12.52","12.144","12.617","9.252","5.34","13.918","11.333","12.738","12.571","10.928","4.867","12.142","3.625","6.267","9.178","6.295","8.164","9.226","7.201","14.966","8.55","13.449","5.921","6.958","7.969","5.739"
