name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013
MarketCap,"73,330,663,160","76,551,410,000","46,627,510,000","63,505,510,000","54,607,200,000","42,834,160,000","40,299,660,000","25,416,680,000","16,858,961,000","12,097,920,000","14,859,020,000","16,385,820,000","8,867,720,000"
EnterpriseValue,"68,813,663,160","72,947,394,000","44,396,719,000","62,085,159,000","53,889,070,000","42,281,911,000","39,908,344,000","23,678,987,000","15,472,713,000","10,709,600,000","13,513,897,000","15,581,807,000","8,094,722,000"
PeRatio,"53.276","1,212.792",,"2,530.1",,,,,,,,,
ForwardPeRatio,"42.553","44.053","37.736","71.429","76.923","82.645","111.111","102.041","277.778",,,,
PegRatio,"2.448","1.78","1.714","3.262","3.02","3.015","3.784","2.92","13.941",,,,
PsRatio,"10.144","10.938","7.753","12.959","12.812","12.059","14.88","12.345","11.181","11.151","20.324","37.292","37.688"
PbRatio,"9.073","11.555","8.62","15.064","17.963","18.47","21.984","16.501","14.822","10.861","13.159","26.713","14.407"
EnterprisesValueRevenueRatio,"9.48","10.049","7.142","12.081","12.48","11.657","14.141","11.049","9.827","9.259","17.153","33.228","29.58"
EnterprisesValueEBITDARatio,"91.508","97.005","215.518","164.682","617.081","-286.688","-241.237","-176.034","-61.994","-68.581","-86.791","-133.729","-80.963"
