name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,889,351,510","716,547,849","1,514,745,274","1,114,743,662","957,679,623"
EnterpriseValue,"1,303,852,510","184,545,849","1,120,472,274","702,591,662","617,226,623"
PsRatio,"181.003","61.007","132.612","115.926","157.256"
PbRatio,"3.773","1.385","4.107","2.875","2.995"
EnterprisesValueRevenueRatio,"136.386","19.304","121.474","75.337","90.942"
EnterprisesValueEBITDARatio,"-5.584","-0.79","-6.312","-5.984","-14.101"
