name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"31,512,563,692","18,320,635,245","5,153,857,158","9,383,772,369","6,385,599,506","761,070,000","676,200,000"
EnterpriseValue,"33,858,563,692","20,933,735,245","8,184,057,158","10,826,272,369","8,375,399,506","760,875,472","675,215,077"
PeRatio,"69.328","71.687",,"27.68",,"91.917","315.325"
PsRatio,"4.643","2.762","0.945","1.784","1.499",,
PbRatio,"15.64","10.699","4.068","11.943","17.179","1.399","1.262"
EnterprisesValueRevenueRatio,"4.933","3.05","1.438","2.166","1.916","0.172",
EnterprisesValueEBITDARatio,"34.381","21.257","13.271","22.378","84.686","-98.266","-651.189"
