name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"1,268,619,849","1,376,053,368","718,972,410","487,792,406","519,898,458","554,160,287"
EnterpriseValue,"1,290,435,849","1,377,995,368","535,711,410","300,536,406","389,553,458","429,357,287"
ForwardPeRatio,,"105.263",,,,
PsRatio,"5.921","7.872","12.027","29.124",,
PbRatio,"5.102","5.114","4.257","8.649","4.323",
EnterprisesValueRevenueRatio,"6.924","7.394","6.952","15.704",,
EnterprisesValueEBITDARatio,"-9.454","-10.096","-4.361","-4.57","-3.808","-8.224"
