name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"1,423,680,527","1,498,953,051","1,772,374,553","3,407,620,637","1,711,241,232","1,481,514,179","1,060,910,882","1,751,379,539","1,076,464,885","847,581,850","1,046,435,840","1,075,980,414","680,546,646","601,022,259","643,127,763","444,475,045","313,824,737","416,125,959","222,519,471","211,274,039","111,305,298","48,927,490","52,143,990","49,120,649","42,303,471","41,499,307","52,878,992","75,863,999"
EnterpriseValue,"1,912,580,527","2,007,653,051","2,191,483,553","3,830,161,637","1,939,152,232","1,786,156,179","1,409,821,882","1,782,432,539","932,584,885","725,370,850","925,108,840","988,846,414","613,002,646","533,478,259","608,223,763","409,571,045","278,920,737","397,635,959","216,091,471","206,940,039","114,259,298","62,340,490","57,796,990","56,172,649","52,521,471","54,699,307","63,178,992","84,263,999"
PeRatio,"37.711","28.703","17.013","39.243","76.129","23.467","31.019","54.361","42.521","22.189","24.767","29.587","18.111","15.939","30","238.637","12.155","18.828","14.755","17.52","14.026","21.939","29.963","54.643","10.865","23.212","9.555","16.438"
ForwardPeRatio,,,,,,,,,,,,"25.317","17.606","17.606","23.095",,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"1.69","1.174","1.174","0.265",,,,,,,,,,,,,
PsRatio,"1.693","1.78","1.956","4.221","3.436","2.606","2.202","5.66","5.608","4.001","4.679","5.358","3.314","2.996","4.26","4.547","1.758","2.487","1.663","1.858","1.167","0.675","0.826","0.772","0.552","0.613","0.755","1.215"
PbRatio,"1.666","1.78","2.362","4.95","2.911","2.653","2.015","6.517","4.497","3.871","5.427","5.899","4.383","4.266","5.591","4.13","2.945","4.529","3.35","3.782","2.451","1.395","1.216","1.123","0.973","1.007","1.322","2.168"
EnterprisesValueRevenueRatio,"2.289","2.403","2.475","4.407","3.708","3.22","2.775","5.199","4.736","3.614","4.063","4.817","3","2.613","4.036","4.205","1.565","2.376","1.519","1.772","1.209","0.881","0.895","0.864","0.657","0.777","0.869","1.313"
EnterprisesValueEBITDARatio,"13.263","13.923","11.528","18.914","25.184","14.186","12.818","21.814","20.372","12.85","12.709","15.597","9.952","8.606","16.043","44.953","6.114","9.947","6.993","8.35","6.434","7.056","6.784","7.504","4.056","6.146","5.309","7.022"
