name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010
MarketCap,"8,442,801,647","8,847,993,789","4,699,536,618","2,955,014,991","3,524,704,266","2,292,553,270","1,829,924,755","1,344,073,500","1,592,945,559","1,342,127,275","663,747,259","724,147,103","484,889,538","432,608,903","830,560,018","361,143,511"
EnterpriseValue,"7,538,774,647","8,060,342,789","4,177,877,618","2,474,934,991","3,064,998,266","1,896,419,270","1,483,409,755","1,098,443,500","1,379,823,559","1,119,362,275","451,403,259","512,143,103","358,738,538","348,194,903","719,207,018","296,586,511"
PeRatio,"27.549","32.466","19.739","16.285","26.93","19.816","16.837","15.833","17.924","24.583","16.43","7.574","7.91",,"12.984","7.589"
ForwardPeRatio,,,,,,,,,,,"13.106","11.933","9.814","10.605",,
PsRatio,"2.834","3.218","1.863","1.393","2.027","1.431","1.221","1.007","1.21","1.5","0.924","1.075","0.778","0.705","1.124","0.664"
PbRatio,"4.622","5.329","3.26","2.405","3.283","2.456","2.208","1.827","2.454","2.529","1.431","1.745","1.569","1.784","2.755","1.556"
EnterprisesValueRevenueRatio,"2.512","2.894","1.621","1.133","1.727","1.155","0.973","0.786","1.04","1.234","0.621","0.756","0.575","0.569","0.967","0.587"
EnterprisesValueEBITDARatio,"20.275","23.584","14.176","10.843","17.576","11.867","9.955","8.712","11.377","14.259","7.77","4.744","4.782","-7.21","9.172","5.222"
