name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"23,532,336,193","20,405,608,331","13,546,833,852","17,656,398,695","22,826,639,251","24,554,645,124","15,943,197,287","17,271,360,103","13,131,886,903","13,203,349,418","13,631,062,414","9,663,217,290","4,347,679,686","2,428,963,761","2,462,939,185"
EnterpriseValue,"29,991,616,193","26,294,388,331","19,450,499,852","22,076,776,695","26,530,364,251","27,968,577,124","19,491,681,287","20,973,087,103","16,662,571,903","15,869,247,418","14,681,718,414","10,451,500,290","5,009,421,686","2,588,403,761","2,673,548,185"
PeRatio,"24.095","22.148","15.143","23.124","32.911","27.041","21.747","32.782","32.835","31.692","38.929","35.942","21.29","19.523","23.075"
ForwardPeRatio,"15.198","14.641","10.707","14.706","21.186","21.186","15.456","19.802","17.637","20.79","22.523","23.202","16.502","12.166",
PegRatio,"1.181",,,,"1.178","1.176","0.859","1.101","0.979","1.154","1.601","1.651","1.175","1.014",
PsRatio,"6.296","5.695","4.317","7.196","9.701","9.999","7.17","8.418","7.694","8.084","11.805","11.798","6.501","5.094","5.755"
PbRatio,"7.622","6.625","6.05","5.562","7.77","6.296","4.476","5.038","4.089","4.457","8.745","8.232","4.758","3.21","3.935"
EnterprisesValueRevenueRatio,"7.735","7.099","5.814","8.335","10.739","10.785","8.121","9.735","9.537","9.624","13.617","12.409","7.08","5.326","6.163"
EnterprisesValueEBITDARatio,"14.601","13.401","11.44","15.059","20.237","17.453","14.871","17.519","20.04","18.85","24.777","22.203","13.329","11.297","13.006"
