name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"988,880,080","450,380,991","975,602,882","1,062,509,983","164,549,668","48,552,540","84,022,762","57,877,926","173,082,562","51,111,316","245,460,719"
EnterpriseValue,"728,180,080","307,445,991","628,967,882","775,915,983","106,259,668","15,722,540","44,201,762","6,530,926","137,575,562","51,676,316","246,025,719"
PeRatio,"9.803"
ForwardPeRatio,"2.478","2.573","4.751",,,,,,,,
PsRatio,"3.424","8.697","109.13","74.803","5.168","4.039",,,,,
PbRatio,"3.531","3.092","3.767","4.343","4.584","3.431","2.213","1.1","4.934","1.969","13.251"
EnterprisesValueRevenueRatio,"2.488","1.494","50.891","81.341","5.111","0.998","3.401","0.32","22.414",,
EnterprisesValueEBITDARatio,"6.841","20.264","-3.148","-11.016","-4.345","-0.748","-4.274","-6.896","-94.359","-1.575","-23.96"
