name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"984,769,206","777,259,107","730,047,053","1,616,942,885","1,941,417,584","549,822,821","255,420,000"
EnterpriseValue,"1,309,715,206","1,102,823,107","1,128,582,898","1,939,997,632","2,017,194,942","708,487,591","255,593,837"
PeRatio,,,,"18.089",,,
ForwardPeRatio,"10.741","9.276","8.382","19.157","34.602","32.573",
PsRatio,"3.292","2.761","3.151","7.273",,"5.951",
PbRatio,"1.208","0.881","0.79","1.833","3.725","2.163",
EnterprisesValueRevenueRatio,"4.415","3.718","4.042","8.848","13.011",,"1.966"
EnterprisesValueEBITDARatio,"16.733","14.09","17.272","44.372","-37.032",,"9.455"
