name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"1,472,682,312","942,243,237","1,146,489,941","7,554,611,809","4,098,965,076","1,392,624,958","656,420,544","544,820,863","388,410,002","327,196,260"
EnterpriseValue,"990,307,312","622,036,237","725,779,941","7,214,237,809","3,774,918,076","1,193,588,958","610,773,544","526,821,863","349,048,002","275,276,260"
PeRatio,"1,444.75",,,"338.333",,"163","124.8",,"84.333","80.431"
ForwardPeRatio,,,,,,,,"26.882","21.834","31.746"
PsRatio,"7.404","4.194","3.885","23.515","21.614","7.898","4.745","4.695","4.207","4.093"
PbRatio,"1.856","1.114","1.281","13.368","8.075","4.221","3.974","3.7","3.837","3.366"
EnterprisesValueRevenueRatio,"4.959","2.746","2.454","23.518","22.246","7.26","4.54","4.537","3.741","3.443"
EnterprisesValueEBITDARatio,"-7.524","-8.541","-12.887","254.884","-1,870.623","226.66","64.339","125.464","54.31","42.272"
