name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,230,324,786","1,270,826,821","1,582,785,799","1,043,502,622"
EnterpriseValue,"674,556,786","865,802,821","1,209,420,799","746,609,622"
PsRatio,"10.666",,,
PbRatio,"2.215",,"4.354","3.507"
EnterprisesValueRevenueRatio,"6.616",,,
EnterprisesValueEBITDARatio,"-7.177","-4.209","-8.262","-10.292"
