name,ttm,08/31/2024,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010,08/31/2009,08/31/2008,08/31/2007,08/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002,08/31/2001,08/31/2000,08/31/1999,08/31/1998,08/31/1997,08/31/1996,08/31/1995,08/31/1994,08/31/1993,08/31/1992,08/31/1991,08/31/1990,08/31/1989,08/31/1988,08/31/1987,08/31/1986,08/31/1985
MarketCap,"409,589,926,337","395,623,308,717","243,412,597,643","231,114,874,400","201,246,869,250","153,406,713,300","129,632,260,465","102,251,284,260","68,745,120,111","70,918,265,160","61,335,177,600","53,068,842,871","48,851,865,145","42,313,585,478","34,107,251,640","24,493,315,000","22,225,954,520","29,004,321,780","26,985,552,750","21,630,034,410","20,505,632,000","19,046,765,290","14,741,289,691","15,212,408,250","16,733,380,770","15,404,014,086","16,547,258,000","10,240,608,696","7,703,017,952","3,904,361,936","3,293,587,664","3,416,680,842","3,868,685,864","1,420,904,519","3,094,718,480","1,615,653,940","2,215,534,269","1,817,830,215","2,450,989,588","1,783,069,032","1,293,153,081"
EnterpriseValue,"405,795,926,337","393,421,308,717","238,708,597,643","228,319,874,400","200,348,869,250","153,262,713,300","127,963,260,465","101,699,284,260","66,999,120,111","70,011,265,160","60,556,177,600","50,778,842,871","47,228,865,145","38,841,585,478","30,647,251,640","21,911,315,000","20,801,954,520","27,634,129,780","25,851,747,750","19,362,191,410","17,814,031,000","17,237,818,290","14,841,470,691","15,593,604,250","17,179,741,770","15,631,036,086","16,768,858,000","10,808,608,696","8,558,117,952","5,153,661,936","4,430,887,664","4,314,680,842","4,602,485,864","1,951,004,519","3,586,118,480","1,824,753,940","2,437,434,269","1,739,730,215","2,385,189,588","1,712,769,032","1,335,753,081"
PeRatio,"54.213","55.324","40.687","41.11","42.809","41.586","36.211","34.133","27.212","30.641","26.83","27.087","24.214","25.159","23.8","19.349","20.64","23.78","26.055","20.343","19.908","22.254","20.942","24.387","29","25.51","33.371","23.071","26.518","17.134","15.921","30.168","19.372","14.716","33.843","19.493","29.815","18.798","33.5","29.515","31.825"
ForwardPeRatio,"51.02","50.505","35.842","36.232","39.841","37.037","34.247","30.395","24.39","27.027","24.57","23.697","21.787","21.834","20.534",,"18.587",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"5.538","5.558","3.963","3.593","4.158","4.373","3.988","3.329","2.589","3.566","2.662","2.527","1.59","1.733","1.816",,"1.616",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.586","1.564","1.037","1.067","1.084","0.959","0.872","0.738","0.56","0.607","0.535","0.489","0.469","0.434","0.391","0.323","0.314","0.427","0.439","0.374","0.403","0.413","0.375","0.426","0.512","0.509","0.622","0.437","0.354","0.211","0.185","0.206","0.262","0.24","0.511","0.321","0.452","0.44","0.743","0.688","0.774"
PbRatio,"16.751","18.172","10.328","11.574","12.21","9.13","8.949","8.421","6.945","6.164","5.793","4.484","4.665","3.423","2.842","2.262","2.219","3.182","3.129","2.366","2.309","2.498","2.345","2.813","3.427","3.633","4.685","3.453","3.33","2.326","2.152","2.028","2.153","1.772","4.313","2.622","4.14","3.791","6.462","11.054","12.753"
EnterprisesValueRevenueRatio,"1.568","1.551","1.014","1.05","1.074","0.953","0.855","0.729","0.543","0.594","0.522","0.463","0.45","0.392","0.345","0.281","0.291","0.396","0.401","0.322","0.337","0.358","0.361","0.415","0.494","0.486","0.611","0.445","0.405","0.27","0.248","0.262","0.304","0.267","0.576","0.345","0.497","0.429","0.722","0.705","0.802"
EnterprisesValueEBITDARatio,"32.747","32.826","23.444","23.68","24.556","22.682","20.231","16.885","12.742","14.213","14.152","10.913","11.547","10.303","9.138","7.403","8.158","10.942","11.886","9.021","9.125","9.438","9.623","11.268","13.281","12.1","15.457","10.989","10.975","17.043","16.626","8.051","27.412","22.739","35.79","18.067","26.903","23.702","17.347","2.683","2.393"
