name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"11,982,156,579","9,400,242,760","10,372,794,515","11,484,336,000","7,376,527,000","8,273,217,000","9,321,624,000","10,685,456,635","10,747,932,219","10,598,400,000","9,289,584,000","11,176,664,000","10,000,228,000","10,735,823,280","19,396,955,760","13,850,824,470","9,244,422,010","17,357,458,000","10,781,291,960","12,671,818,900","14,696,901,940","7,290,280,960","2,545,450,800","6,237,316,700","40,098,590,312","17,673,067,953"
EnterpriseValue,"12,474,356,579","9,702,342,760","11,034,694,515","11,994,136,000","7,409,027,000","7,878,717,000","8,070,924,000","9,535,456,635","10,559,332,219","10,563,600,000","8,723,084,000","9,330,764,000","8,150,128,000","8,379,975,280","17,214,377,760","11,845,824,470","7,459,673,010","15,800,489,000","9,333,662,960","11,775,040,900","13,979,060,940","7,266,609,960","2,909,093,800","6,397,674,700","40,120,738,312","17,568,967,953"
PeRatio,"38.884","26.321","24.969","79.356","19.239","23.457","40.164","17.066","18.351",,"18.446","30.5","56.2","21.484","32.104","63.5","18.828","53.548",,"42.075","108.76","186.8",,,"521.637",
ForwardPeRatio,"16.393","12.821","14.124","18.553","13.831","12.903",,"13.405","12.723","12.315","13.423","16.367","18.904","14.184","24.155",,,,,,,,,,,
PegRatio,"1.185",,,"1.454","2.035","1.291",,"2.008","1.382","1.381","0.922","1.626","1.653","0.947","1.312",,,,,,,,,,,
PsRatio,"2.163","1.708","2.047","2.548","1.712","1.954","2.063","2.131","2.235","2.387","2.256","2.545","2.371","2.458","4.86","4.295","2.703","6.78","4.779","7.021","11.043","10.735","4.363","6.823","225.499","517.654"
PbRatio,"2.667","2.17","2.379","2.62","1.617","1.782","2.004","2.019","2.257","2.393","1.501","1.529","1.429","1.549","2.935","2.336","1.566","3.242","1.789","1.888","2.452","4.666","1.779","6.254","67.615","38.613"
EnterprisesValueRevenueRatio,"2.242","1.744","2.082","2.533","1.667","1.772","1.737","1.897","2.116","2.175","1.885","1.998","1.867","1.884","4.206","3.572","2.088","5.571","4.052","5.705","10.463","10.36","5.323","7.213","59.57","171.227"
EnterprisesValueEBITDARatio,"20.001","15.556","13.579","20.047","13.359","11.044","9.536","8.375","9.33","9.5","52.328","12.058","15.311","10.591","18.27","17.925","8.6","26.293","-11.848","20.148","44.034","51.523","68.895","33.933","147.122","-3,909.428"
