name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
MarketCap,"4,209,138,584","4,611,097,157","4,188,592,539","3,988,042,123","2,754,830,033","4,812,031,328","5,060,230,523","4,859,767,069","5,206,151,724","5,568,948,513","6,125,812,702","4,604,918,505","4,476,327,402","4,870,512,429","3,660,506,343","3,176,932,574","4,102,876,917","5,941,032,671","2,936,036,183","2,720,852,775","2,698,136,231","1,515,811,174","2,626,133,760","2,641,681,340","2,617,694,625","1,636,381,500","1,994,088,544","2,363,537,500","1,829,153,046","1,968,214,000","1,280,758,500","1,212,032,000","981,654,375","983,876,250","1,031,118,750","834,440,750","908,386,500","1,172,848,500","1,026,419,625"
EnterpriseValue,"7,633,083,584","7,778,747,157","5,608,649,539","5,168,539,123","4,249,415,033","6,160,808,328","6,145,799,523","5,225,793,069","6,486,947,724","6,840,995,513","7,236,028,702","5,863,598,505","5,654,469,402","5,711,766,429","3,848,634,343","3,202,878,574","4,687,729,917","6,870,944,671","3,894,149,183","3,327,478,775","3,742,289,231","2,586,399,174","4,148,751,760","5,305,076,340","4,388,399,625","2,115,913,500","2,722,419,544","2,818,829,500","2,288,214,046","2,338,391,000","1,529,958,500","1,098,932,000","1,100,454,375","1,071,976,250","1,154,418,750","954,440,750","982,586,500","1,187,548,500","1,031,119,625"
PeRatio,"6.425","5.556","8.106","24.894",,"19.021",,"13.453","9.645","9.583","12.769","10.435","6.966","7.346","8.996",,"8.343","17.937","14.403","16.209","37.326",,,"7.498","16.929","9.568","14.392","13.529","9.935","14.533","14.583","17.708","19.454","17.788","14.974","15.378","17.466","51.367","42.463"
ForwardPeRatio,,,"6.605","9.407","12.5","8.787","10.235","12.516","8.969","8.576","9.328","7.686","6.27","6.887",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,"0.306","0.412","1.676","0.745","1.828",,,"0.864","0.882","0.91",,"0.714",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.168","0.181","0.186","0.216","0.157","0.258","0.281","0.192","0.204","0.204","0.229","0.189","0.178","0.185","0.193","0.196","0.232","0.39","0.207","0.247","0.265","0.167","0.279","0.168","0.268","0.263","0.368","0.463","0.364","0.487","0.363","0.547","0.559","0.56","0.586","0.433","0.502","0.761","0.717"
PbRatio,"0.84","0.995","0.984","1.013","0.749","1.08","1.003","0.953","1.094","1.237","1.293","1.128","1.086","1.201","1.216","1.151","0.992","1.839","1.037","1.297","1.381","0.827","1.483","1.183","1.376","1.171","1.515","1.573","1.249","1.588","1.155","1.396","1.173","1.241","1.336","1.135","1.305","1.783","1.587"
EnterprisesValueRevenueRatio,"0.298","0.293","0.231","0.265","0.241","0.316","0.323","0.3","0.387","0.387","0.263","0.23","0.22","0.215","0.201","0.197","0.261","0.438","0.273","0.301","0.365","0.286","0.465","0.414","0.443","0.311","0.46","0.523","0.439","0.544","0.431","0.491","0.626","0.616","0.659","0.497","0.541","0.771","0.728"
EnterprisesValueEBITDARatio,"5.887","5.65","5.151","11.458","18.002","11.155","13.002","9.244","9.987","9.235","7.672","7.541","5.752","5.467","5.44","-3.37","5.577","9.33","6.947","8.687","11.607","25.465","3.455","14.221","9.719","5.01","8.462","7.474","5.83","7.838","6.976","8.749","11.744","9.623","9.133","8.048","8.229","15.323","15.815"
