name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"13,972,514,630","2,686,955,071","1,784,179,610","5,528,216,282"
EnterpriseValue,"14,000,611,630","2,560,648,071","1,430,946,610","4,860,894,282"
PeRatio,,,"23.563",
PsRatio,"37.816","11.194","9.303","109.201"
PbRatio,"33.281","4.615","2.594","8.201"
EnterprisesValueRevenueRatio,"38.483","10.834","7.664","96.263"
EnterprisesValueEBITDARatio,"-16.437","-17.281","-13.595","-53.298"
