name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"72,040,843,476","41,609,586,229","8,032,313,256","54,793,817,290"
EnterpriseValue,"63,751,894,476","35,727,803,229","-458,555,744","42,887,610,290"
PeRatio,"48.856",,,"21.371"
ForwardPeRatio,"65.79",,,"34.722"
PegRatio,"0.823",,,"0.723"
PsRatio,"15.507","14.53","1.599","9.099"
PbRatio,"8.254","7.11","1.452","10.222"
EnterprisesValueRevenueRatio,"12.152","12.835","1.211","7.237"
EnterprisesValueEBITDARatio,"35.786","269.315","-2.173","17.649"
