name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,414,598,737","1,414,610,103","1,413,718,324","750,357,895","810,601,559","1,070,474,521","2,137,367,202"
EnterpriseValue,"251,770,626","667,674,668","618,568,735","263,332,809","515,371,454","1,140,078,698","2,314,752,824"
PeRatio,"4.348","4.292","3.953","2.78","2.125","19.038","25.913"
ForwardPeRatio,"3.672","3.747","4.437","3.384","2.621","3.824",
PsRatio,"0.82","0.966","1.041","0.759","1.01","1.847","4.002"
PbRatio,"0.758","0.817","0.903","0.614","0.749","2.033",
EnterprisesValueRevenueRatio,"0.02","0.059","0.065","0.034","0.086","0.251","0.589"
EnterprisesValueEBITDARatio,"0.101","0.259","0.231","0.11","0.187","0.604","1.492"
