name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
MarketCap,"11,279,243,569","7,440,460,708","10,317,441,360","9,626,239,800","10,416,535,200","7,847,714,880","4,970,003,510","3,099,162,525","2,337,522,840","2,208,902,400","1,817,702,550","1,072,069,320"
EnterpriseValue,"10,879,024,569","7,004,674,708","10,155,472,360","9,609,222,800","10,310,754,200","7,749,948,880","4,832,110,510","2,969,632,525","2,236,072,840","2,119,195,400","1,816,123,550","1,070,490,320"
PeRatio,"60.217","38.44","87.871","112.529","168.85","116.712","123.447","90.554","502",,,
ForwardPeRatio,"29.94","18.587","47.17","70.922","89.286","86.207","57.471","52.91","58.824","131.579","2,500",
PegRatio,"1.682",,"1.505","2.268","3.772","3.83","2.869","2.121","1.956",,,
PsRatio,"8.517","5.543","9.527","12.43","17.921","14.764","11.69","9.004","8.172","10.804","12.643","10.688"
PbRatio,"10.199","6.658","13.421","17.025","22.913","20.962","17.397","15.181","16.027","18.317","16.697","11.479"
EnterprisesValueRevenueRatio,"8.016","5.175","9.274","12.146","17.22","14.062","10.886","8.319","7.879","10.05","12.849","10.673"
EnterprisesValueEBITDARatio,"34.211","21.979","55.561","78.642","105.849","72.943","63.061","66.493","91.744","223.898","-341.891","243.903"
