name,ttm,03/31/2024,03/31/2023,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"3,482,485,435","3,161,487,622","4,005,823,788","9,294,535,508","7,281,302,352","9,203,928,949","7,586,815,977","6,127,150,070","11,874,876,356","16,031,029,035","13,280,967,585","7,928,093,104","4,308,789,724","3,008,171,573","2,805,633,868","1,370,253,333","1,175,102,899","2,129,074,559","2,411,808,008","1,799,266,885"
EnterpriseValue,"4,283,564,435","3,595,081,622","4,675,422,788","9,574,375,508","8,442,716,352","10,087,256,949","8,221,588,977","6,937,530,070","12,768,690,356","16,776,305,035","13,223,146,585","7,795,898,104","4,028,837,724","3,049,828,573","2,617,705,868","1,203,179,333","1,118,651,899","2,102,818,559","2,374,770,008","1,855,484,885"
PeRatio,"13.212","8.292","20.191","22.305",,"86.4",,"45.094","65.281","82.255","80.833","63.261","39.455","42.732","40.925","29.641","30.961","41.59","81.371","85.133"
ForwardPeRatio,"35.336","14.472","17.241","31.646","133.333","48.077","53.476","61.35","42.735","58.48","56.818","48.309","32.787","30.675","35.088",,,,,
PegRatio,"2.179","1.879","1.645",,"4.772","1.297","1.38","3.246","1.709","2.675","2.925","2.051","1.656","1.45","1.705",,,,,
PsRatio,"0.691","0.579","0.782","1.763","1.728","1.875","1.521","1.315","2.748","4.846","5.155","4.348","3.712","2.742","2.643","1.613","1.64","3.597","6.363","5.451"
PbRatio,"1.845","1.481","2.303","5.103","5.313","4.531","3.952","3.037","6.623","10.442","10.59","8.203","5.274","5.081","5.646","3.426","3.549","7.591","12.279","53.312"
EnterprisesValueRevenueRatio,"0.793","0.623","0.816","1.723","1.871","1.934","1.593","1.411","2.722","4.549","4.604","3.617","2.196","2.225","2.46","1.405","1.542","3.467","6.205","7.045"
EnterprisesValueEBITDARatio,"39.165","9.318","8.288","38.359","55.129","29.89","70.315","17.626","22.718","36.335","35.881","26.49","16.006","17.473","18.37","10.647","11.383","20.843","38.719","48.749"
