name,ttm,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010
MarketCap,"606,502,140,828","348,327,180,000","196,510,160,000","218,844,031,840","141,425,800,357","116,165,035,873","92,401,215,274","107,868,503,026","67,819,367,179","33,932,346,893","21,812,555,913","11,243,644,651","8,108,121,527","8,306,147,546","5,907,547,104"
EnterpriseValue,"670,539,140,828","375,613,180,000","226,055,160,000","248,223,031,840","176,719,800,357","148,268,035,873","105,869,215,274","115,991,503,026","79,573,367,179","36,539,346,893","26,053,555,913","10,383,644,651","7,027,121,527","7,483,147,546","5,776,547,104"
PeRatio,"39.683","25.892","20.35","39.482","65.597","40.674","8.271","201.458",,"32.747","64.85","21.13","14.68","15.42","26.538"
ForwardPeRatio,"28.169","18.45","11.534","17.391","14.045","12.019","10.352","15.083","12.987","12.453","13.643","13.85","11.001","11.947",
PegRatio,"1.975","1.277","0.737","1.215","1.099","0.849","0.69","0.839","0.84","0.712","0.744","0.792","0.733","0.956",
PsRatio,"15.602","9.921","6.449","8.6","6.315","5.541","4.611","6.813","5.387","5.254","6.626","4.732","3.493","3.643","3.077"
PbRatio,"25.284","15.776","9.413","9.021","6.004","5.402","3.366","5.447","3.483","7.926","7.041","4.125","3.352","4.141","4.441"
EnterprisesValueRevenueRatio,"17.253","10.486","6.808","9.043","7.398","6.561","5.078","6.577","6.01","5.355","6.103","4.12","2.973","3.203","2.76"
EnterprisesValueEBITDARatio,"33.714","18.274","11.801","16.896","15.885","15.643","11.44","16.532","31.577","13.946","24.191","13.717","9.483","10.379","9.644"
