name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"19,702,094,719","18,755,880,929","20,533,779,736","18,928,761,000","13,558,413,000","15,213,000,000","12,345,515,000","20,374,530,855","16,645,209,120","13,107,172,000","15,265,166,000","14,556,312,000","8,379,176,000","7,506,820,109","10,432,224,000","7,668,760,000","5,853,301,430","17,785,452,353","15,755,080,000","13,308,858,000","12,306,564,000","10,605,549,000","10,075,472,000","8,642,400,000"
EnterpriseValue,"18,986,394,719","18,145,580,929","20,341,679,736","20,137,361,000","14,357,313,000","15,875,000,000","12,700,415,000","20,813,730,855","17,745,109,120","14,100,672,000","16,649,966,000","15,618,112,000","6,914,176,000","7,716,920,109","10,246,524,000","7,114,660,000","5,036,801,430","18,130,752,353","15,346,880,000","13,378,458,000","12,979,264,000","13,297,749,000","10,934,172,000","9,908,600,000"
PeRatio,"32.757","12.331","4.094","11.629","11.249","11.628","5.985","11.548","13.55","10.971","14.714","17.062","11.097","11.081","15.806","12.203","13.847","22.87","16.582","14.416","15.508","14.83","17.023","23.529"
ForwardPeRatio,"11.062","10.526","11.737","10.363","8.244","9.166","7.593","12.707","12.019","10.081","11.287","13.004","8.591","7.862","11.312",,"8.897",,,,,,,
PegRatio,,,,,,,,,,"1.345","0.645","0.692","0.432","0.662","1.212",,"0.809",,,,,,,
PsRatio,"1.495","1.378","1.182","1.428","0.916","0.974","0.938","1.437","1.454","1.113","1.516","1.647","0.934","0.877","1.308","0.812","0.593","1.69","1.674","1.595","1.554","1.151","1.185","0.986"
PbRatio,"1.805","1.743","2.163","1.178","0.866","1.028","1.055","1.7","1.542","1.362","1.48","1.569","0.859","0.742","1.072","0.972","2.367","2.396","2.049","1.706","1.631","1.433","1.513","1.267"
EnterprisesValueRevenueRatio,"1.389","1.328","1.16","1.396","0.974","0.979","0.892","1.477","1.432","1.179","1.589","1.681","0.75","0.89","1.114","0.804","0.507","1.662","1.554","1.485","1.563","1.664","1.433","1.271"
