name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,347,387,632","2,100,532,145","1,954,373,349","3,962,300,731"
EnterpriseValue,"2,341,120,632","1,903,811,145","1,613,815,349","3,632,817,731"
PsRatio,"102.256","1,454.339","365.622",
PbRatio,"14.007","8.301","5.455","12.24"
EnterprisesValueRevenueRatio,"112.89","1,403.991","315.877",
EnterprisesValueEBITDARatio,,"-10.799","-36.972","-29.256"
