name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,089,290,973","1,313,879,178","729,518,061","1,297,099,554"
EnterpriseValue,"1,111,956,973","1,328,326,178","605,893,061","975,530,554"
ForwardPeRatio,,"400",,
PsRatio,"4.248","5.954","6.818","32.024"
PbRatio,"2.442","3.177","2.504","13.406"
EnterprisesValueRevenueRatio,"4.983","5.952","5.468","20.151"
EnterprisesValueEBITDARatio,"-12.202","-14.577","-16.931","-8.731"
