name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"6,861,769,266","5,193,747,822","2,448,452,067","4,150,578,347","3,019,500,114","2,067,225,335","1,007,856,934","2,419,961,507","1,300,352,182","778,825,924","562,026,530"
EnterpriseValue,"7,430,069,266","5,806,706,822","3,158,252,067","4,591,468,347","3,374,562,114","2,441,515,335","1,318,466,934","2,685,237,507","1,445,925,182","897,648,924","590,976,530"
PeRatio,"28.095","20.942","13.544","35.283","34.32","31.592","21.735","57.734","35.299","34.486",
ForwardPeRatio,"21.322","19.121","11.779","20.921","18.519","18.553","10.764","29.586","20.877","17.036","18.587"
PsRatio,"2.464","1.887","0.992","2.206","1.883","1.411","0.83","2.252","1.578","1.267","1.153"
PbRatio,"10.237","8.256","5.296","10.569","9.926","9.086","4.702","12.262","9.123","7.445","6.102"
EnterprisesValueRevenueRatio,"2.674","2.09","1.183","2.332","2.041","1.615","0.987","2.37","1.676","1.354","1.141"
EnterprisesValueEBITDARatio,"14.986","11.712","6.827","15.762","13.527","12.222","8.708","20.922","14.371","13.027","14.498"
