name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"11,105,548,254","7,628,022,511","5,707,604,910","6,511,422,634","6,203,081,293","1,294,699,458"
EnterpriseValue,"10,128,504,405","7,250,925,518","5,688,855,215","7,925,328,913","10,024,616,053","1,403,241,557"
PeRatio,"19.686","13.749","18.951","17.586","54.066","67.214"
ForwardPeRatio,"9.579","12.61","11.905","19.342","26.738",
PsRatio,"7.58","6.041","6.734","7.479","18.646","10.313"
PbRatio,"3.034","2.499","2.192","2.353","8.434","4.043"
EnterprisesValueRevenueRatio,"6.82","5.712","6.393","9.226","31.912","11.177"
EnterprisesValueEBITDARatio,"14.489","11.097","14.08","19.295","83.577","52.606"
