name,ttm,01/31/2024,01/31/2023,01/31/2022
MarketCap,"4,717,876,773","5,416,373,362","3,071,213,632","4,650,260,859"
EnterpriseValue,"4,317,389,773","5,039,440,362","2,649,279,632","4,573,378,859"
ForwardPeRatio,"163.934","1,111.111",,
PegRatio,"5.427","36",,
PsRatio,"8.178","11.948","9.319","21.444"
PbRatio,"10.3","12.359","6.789",
EnterprisesValueRevenueRatio,"7.655","11.466","8.097","21.723"
EnterprisesValueEBITDARatio,,"-36.59","-18.459","-60.624"
