name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"13,703,188,008","11,932,970,362","12,589,368,403","8,694,600,000","3,730,728,000","6,092,310,000","5,505,450,000","12,971,615,618","11,423,020,000","4,325,958,602","10,280,283,593","13,374,084,415","14,549,840,983","13,643,639,000","21,441,056,000","24,334,004,546","34,873,944,000","51,160,289,699","36,012,756,045","38,803,879,705","25,694,118,000","18,144,901,186","14,949,488,046","6,628,436,100"
EnterpriseValue,"20,383,188,008","19,008,970,362","17,098,368,403","14,475,600,000","11,869,728,000","14,173,310,000","10,614,450,000","17,948,615,618","16,479,020,000","11,760,958,602","11,433,283,593","19,526,084,415","20,788,840,983","21,984,639,000","28,441,056,000","27,827,004,546","46,352,944,000","60,150,289,699","42,111,720,710","47,093,245,087","33,022,118,000","24,371,901,186","20,004,887,638","7,534,361,963"
PeRatio,"6.449","4.405","3.612",,,"3.752",,"16.663",,"1.958","3.494","32.232",,"56.152","14.345","13.275","5.876","13.378","6.28","19.683","12.089","8.726","17.142","8.255"
ForwardPeRatio,"8.258","5.76","3.687","4.114","16.313","7.564","5.131","19.881","35.842",,"12.121","18.484","25.51","25.707","40","28.09",,,,,,,,
PegRatio,,,,,,,,,,,"0.641","0.979","1.349","0.778","8.571","2.344",,,,,,,,
PsRatio,"1.235","1.036","1.058","1.299","0.609","0.758","1.17","3.198","3.195","0.915","1.43","2.201","2.82","1.835","2.429","2.188","1.162","2.423","2.33","3.205","2.26","1.843","2.094","1.672"
PbRatio,"1.321","1.249","1.902","2.29","0.857","0.614","0.848","1.862","1.833","0.644","1.082","2.471","2.748","0.823","1.237","1.465","1.518","2.471","1.946","2.814","1.796","1.609","1.722","2.697"
EnterprisesValueRevenueRatio,"1.873","1.747","1.372","1.672","1.95","2.107","1.787","4.04","5.647","2.66","1.426","3.333","4.029","2.597","3.206","2.504","2.202","2.772","2.568","3.232","3.148","2.86","3.188","2.323"
EnterprisesValueEBITDARatio,"4.346","4.053","3.431","5.228","-3.367","5.226","3.81","6.835","-45.272","-1.991","1.627","9.228","-8.835","7.874","4.88","4.477","3.345","6.439","4.131","6.368","6.535","5.869","7.518","4.152"
