name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"1,155,250,524","1,300,911,946","2,269,089,870","2,507,182,107","5,044,260,635","3,745,014,634","4,491,426,712","6,851,355,726","1,897,755,904","1,680,412,906","937,757,550"
EnterpriseValue,"407,231,524","431,826,946","889,217,870","683,908,107","4,405,412,635","2,654,124,634","3,470,025,712","6,607,904,726","1,466,485,904","1,475,535,906","801,030,550"
PeRatio,,,,"3.313",,,,,,,
PsRatio,"13.302","114.029","349.101","2.215","643.995","691.017","47.35",,,,
PbRatio,"1.445","1.593","1.645","1.366","7.671","3.464","4.544","34.583","4.594","8.482","7.055"
EnterprisesValueRevenueRatio,"4.71","4.995","115.693","108.419","3.954","386.448","38.439",,,,
EnterprisesValueEBITDARatio,"-0.747","-0.792","-1.629","-1.497","7.031","-3.76","-8.85","-24.238","-9.172","-15.608","-23.728"
