name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,621,824,356","2,277,687,894","1,352,151,425","3,419,019,682"
EnterpriseValue,"1,655,445,356","2,388,378,894","1,537,866,425","3,587,974,682"
PeRatio,"49.85","287.8",,
ForwardPeRatio,"32.154","84.746","54.945","147.059"
PsRatio,"3.255","4.949","3.502","11.422"
PbRatio,"1.651","2.6","1.746","4.55"
EnterprisesValueRevenueRatio,"3.237","5.22","3.909","11.986"
EnterprisesValueEBITDARatio,"14.649","39.106","22.796","101.464"
